# Name of benchmark/experiment: FILLET Experiment 2a (cold start, au)
# Case number: 127
# Instellation (S_earth): 1.269589
# XCO2 (ppm): 280.0
# Obliquity (degrees): 80.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   354.99 0.2250 0.2250   373.67 0.2500
 -77.83   353.34 0.2250 0.2250   370.38 0.2500
 -72.76   352.09 0.2250 0.2250   367.88 0.2500
 -68.84   350.91 0.2250 0.2250   365.53 0.2500
 -65.52   349.78 0.2250 0.2250   363.26 0.2500
 -62.58   348.68 0.2250 0.2250   361.07 0.2500
 -59.90   347.62 0.2250 0.2250   358.93 0.2500
 -57.43   346.59 0.2250 0.2250   356.87 0.2500
 -55.11   345.59 0.2250 0.2250   354.87 0.2500
 -52.92   344.61 0.2250 0.2250   352.92 0.2500
 -50.83   343.66 0.2250 0.2250   351.01 0.2500
 -48.83   342.73 0.2250 0.2250   349.15 0.2500
 -46.91   341.81 0.2250 0.2250   347.32 0.2500
 -45.06   340.92 0.2250 0.2250   345.53 0.2500
 -43.27   340.04 0.2250 0.2250   343.78 0.2500
 -41.52   339.18 0.2250 0.2250   342.06 0.2500
 -39.83   338.34 0.2250 0.2250   340.38 0.2500
 -38.17   337.52 0.2250 0.2250   338.74 0.2500
 -36.55   336.72 0.2250 0.2250   337.14 0.2500
 -34.96   335.94 0.2250 0.2250   335.59 0.2500
 -33.41   335.19 0.2250 0.2250   334.08 0.2500
 -31.88   334.46 0.2250 0.2250   332.62 0.2500
 -30.37   333.76 0.2250 0.2250   331.21 0.2500
 -28.89   333.08 0.2250 0.2250   329.86 0.2500
 -27.43   332.43 0.2250 0.2250   328.57 0.2500
 -25.99   331.81 0.2250 0.2250   327.33 0.2500
 -24.57   331.22 0.2250 0.2250   326.15 0.2500
 -23.16   330.66 0.2250 0.2250   325.02 0.2500
 -21.76   330.13 0.2250 0.2250   323.95 0.2500
 -20.38   329.62 0.2250 0.2250   322.94 0.2500
 -19.02   329.14 0.2250 0.2250   321.98 0.2500
 -17.66   328.69 0.2250 0.2250   321.08 0.2500
 -16.31   328.27 0.2250 0.2250   320.23 0.2500
 -14.98   327.87 0.2250 0.2250   319.44 0.2500
 -13.65   327.51 0.2250 0.2250   318.72 0.2500
 -12.33   327.18 0.2250 0.2250   318.05 0.2500
 -11.01   326.87 0.2250 0.2250   317.45 0.2500
  -9.70   326.60 0.2250 0.2250   316.90 0.2500
  -8.40   326.36 0.2250 0.2250   316.43 0.2500
  -7.10   326.16 0.2250 0.2250   316.02 0.2500
  -5.80   325.99 0.2250 0.2250   315.68 0.2500
  -4.51   325.85 0.2250 0.2250   315.41 0.2500
  -3.22   325.75 0.2250 0.2250   315.20 0.2500
  -1.93   325.68 0.2250 0.2250   315.07 0.2500
  -0.64   325.65 0.2250 0.2250   315.00 0.2500
   0.64   325.65 0.2250 0.2250   315.00 0.2500
   1.93   325.68 0.2250 0.2250   315.07 0.2500
   3.22   325.75 0.2250 0.2250   315.20 0.2500
   4.51   325.85 0.2250 0.2250   315.41 0.2500
   5.80   325.99 0.2250 0.2250   315.68 0.2500
   7.10   326.16 0.2250 0.2250   316.02 0.2500
   8.40   326.36 0.2250 0.2250   316.43 0.2500
   9.70   326.60 0.2250 0.2250   316.90 0.2500
  11.01   326.87 0.2250 0.2250   317.45 0.2500
  12.33   327.18 0.2250 0.2250   318.05 0.2500
  13.65   327.51 0.2250 0.2250   318.72 0.2500
  14.98   327.87 0.2250 0.2250   319.44 0.2500
  16.31   328.27 0.2250 0.2250   320.23 0.2500
  17.66   328.69 0.2250 0.2250   321.08 0.2500
  19.02   329.14 0.2250 0.2250   321.98 0.2500
  20.38   329.62 0.2250 0.2250   322.94 0.2500
  21.76   330.13 0.2250 0.2250   323.95 0.2500
  23.16   330.66 0.2250 0.2250   325.02 0.2500
  24.57   331.22 0.2250 0.2250   326.15 0.2500
  25.99   331.81 0.2250 0.2250   327.33 0.2500
  27.43   332.43 0.2250 0.2250   328.57 0.2500
  28.89   333.08 0.2250 0.2250   329.86 0.2500
  30.37   333.76 0.2250 0.2250   331.21 0.2500
  31.88   334.46 0.2250 0.2250   332.62 0.2500
  33.41   335.19 0.2250 0.2250   334.08 0.2500
  34.96   335.94 0.2250 0.2250   335.59 0.2500
  36.55   336.72 0.2250 0.2250   337.14 0.2500
  38.17   337.52 0.2250 0.2250   338.74 0.2500
  39.83   338.34 0.2250 0.2250   340.38 0.2500
  41.52   339.18 0.2250 0.2250   342.06 0.2500
  43.27   340.04 0.2250 0.2250   343.78 0.2500
  45.06   340.92 0.2250 0.2250   345.53 0.2500
  46.91   341.81 0.2250 0.2250   347.32 0.2500
  48.83   342.73 0.2250 0.2250   349.15 0.2500
  50.83   343.66 0.2250 0.2250   351.01 0.2500
  52.92   344.61 0.2250 0.2250   352.92 0.2500
  55.11   345.59 0.2250 0.2250   354.87 0.2500
  57.43   346.59 0.2250 0.2250   356.87 0.2500
  59.90   347.62 0.2250 0.2250   358.93 0.2500
  62.58   348.68 0.2250 0.2250   361.07 0.2500
  65.52   349.78 0.2250 0.2250   363.26 0.2500
  68.84   350.91 0.2250 0.2250   365.53 0.2500
  72.76   352.09 0.2250 0.2250   367.88 0.2500
  77.83   353.34 0.2250 0.2250   370.38 0.2500
  90.00   354.99 0.2250 0.2250   373.67 0.2500
