# Name of benchmark/experiment: FILLET Experiment 2a (cold start, au)
# Case number: 31
# Instellation (S_earth): 1.514793
# XCO2 (ppm): 280.0
# Obliquity (degrees): 20.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   318.41 0.2250 0.2250   300.52 0.2500
 -77.83   324.31 0.2250 0.2250   312.33 0.2500
 -72.76   328.21 0.2250 0.2250   320.13 0.2500
 -68.84   331.68 0.2250 0.2250   327.06 0.2500
 -65.52   334.91 0.2250 0.2250   333.52 0.2500
 -62.58   337.96 0.2250 0.2250   339.62 0.2500
 -59.90   340.85 0.2250 0.2250   345.41 0.2500
 -57.43   343.61 0.2250 0.2250   350.92 0.2500
 -55.11   346.24 0.2250 0.2250   356.17 0.2500
 -52.92   348.75 0.2250 0.2250   361.19 0.2500
 -50.83   351.14 0.2250 0.2250   365.99 0.2500
 -48.83   353.44 0.2250 0.2250   370.57 0.2500
 -46.91   355.63 0.2250 0.2250   374.96 0.2500
 -45.06   357.72 0.2250 0.2250   379.15 0.2500
 -43.27   359.73 0.2250 0.2250   383.16 0.2500
 -41.52   361.65 0.2250 0.2250   387.00 0.2500
 -39.83   363.48 0.2250 0.2250   390.66 0.2500
 -38.17   365.23 0.2250 0.2250   394.17 0.2500
 -36.55   366.91 0.2250 0.2250   397.51 0.2500
 -34.96   368.50 0.2250 0.2250   400.70 0.2500
 -33.41   370.02 0.2250 0.2250   403.75 0.2500
 -31.88   371.47 0.2250 0.2250   406.64 0.2500
 -30.37   372.85 0.2250 0.2250   409.40 0.2500
 -28.89   374.16 0.2250 0.2250   412.01 0.2500
 -27.43   375.40 0.2250 0.2250   414.49 0.2500
 -25.99   376.57 0.2250 0.2250   416.84 0.2500
 -24.57   377.68 0.2250 0.2250   419.06 0.2500
 -23.16   378.72 0.2250 0.2250   421.15 0.2500
 -21.76   379.71 0.2250 0.2250   423.11 0.2500
 -20.38   380.62 0.2250 0.2250   424.95 0.2500
 -19.02   381.48 0.2250 0.2250   426.66 0.2500
 -17.66   382.28 0.2250 0.2250   428.26 0.2500
 -16.31   383.02 0.2250 0.2250   429.73 0.2500
 -14.98   383.69 0.2250 0.2250   431.09 0.2500
 -13.65   384.31 0.2250 0.2250   432.33 0.2500
 -12.33   384.88 0.2250 0.2250   433.45 0.2500
 -11.01   385.38 0.2250 0.2250   434.46 0.2500
  -9.70   385.83 0.2250 0.2250   435.36 0.2500
  -8.40   386.22 0.2250 0.2250   436.14 0.2500
  -7.10   386.55 0.2250 0.2250   436.81 0.2500
  -5.80   386.83 0.2250 0.2250   437.36 0.2500
  -4.51   387.05 0.2250 0.2250   437.81 0.2500
  -3.22   387.22 0.2250 0.2250   438.14 0.2500
  -1.93   387.33 0.2250 0.2250   438.36 0.2500
  -0.64   387.39 0.2250 0.2250   438.47 0.2500
   0.64   387.39 0.2250 0.2250   438.47 0.2500
   1.93   387.33 0.2250 0.2250   438.36 0.2500
   3.22   387.22 0.2250 0.2250   438.14 0.2500
   4.51   387.05 0.2250 0.2250   437.81 0.2500
   5.80   386.83 0.2250 0.2250   437.36 0.2500
   7.10   386.55 0.2250 0.2250   436.81 0.2500
   8.40   386.22 0.2250 0.2250   436.14 0.2500
   9.70   385.83 0.2250 0.2250   435.36 0.2500
  11.01   385.38 0.2250 0.2250   434.46 0.2500
  12.33   384.88 0.2250 0.2250   433.45 0.2500
  13.65   384.31 0.2250 0.2250   432.33 0.2500
  14.98   383.69 0.2250 0.2250   431.09 0.2500
  16.31   383.02 0.2250 0.2250   429.73 0.2500
  17.66   382.28 0.2250 0.2250   428.26 0.2500
  19.02   381.48 0.2250 0.2250   426.66 0.2500
  20.38   380.62 0.2250 0.2250   424.95 0.2500
  21.76   379.71 0.2250 0.2250   423.11 0.2500
  23.16   378.72 0.2250 0.2250   421.15 0.2500
  24.57   377.68 0.2250 0.2250   419.06 0.2500
  25.99   376.57 0.2250 0.2250   416.84 0.2500
  27.43   375.40 0.2250 0.2250   414.49 0.2500
  28.89   374.16 0.2250 0.2250   412.01 0.2500
  30.37   372.85 0.2250 0.2250   409.40 0.2500
  31.88   371.47 0.2250 0.2250   406.64 0.2500
  33.41   370.02 0.2250 0.2250   403.75 0.2500
  34.96   368.50 0.2250 0.2250   400.70 0.2500
  36.55   366.91 0.2250 0.2250   397.51 0.2500
  38.17   365.23 0.2250 0.2250   394.17 0.2500
  39.83   363.48 0.2250 0.2250   390.66 0.2500
  41.52   361.65 0.2250 0.2250   387.00 0.2500
  43.27   359.73 0.2250 0.2250   383.16 0.2500
  45.06   357.72 0.2250 0.2250   379.15 0.2500
  46.91   355.63 0.2250 0.2250   374.96 0.2500
  48.83   353.44 0.2250 0.2250   370.57 0.2500
  50.83   351.14 0.2250 0.2250   365.99 0.2500
  52.92   348.75 0.2250 0.2250   361.19 0.2500
  55.11   346.24 0.2250 0.2250   356.17 0.2500
  57.43   343.61 0.2250 0.2250   350.92 0.2500
  59.90   340.85 0.2250 0.2250   345.41 0.2500
  62.58   337.96 0.2250 0.2250   339.62 0.2500
  65.52   334.91 0.2250 0.2250   333.52 0.2500
  68.84   331.68 0.2250 0.2250   327.06 0.2500
  72.76   328.21 0.2250 0.2250   320.13 0.2500
  77.83   324.31 0.2250 0.2250   312.33 0.2500
  90.00   318.41 0.2250 0.2250   300.52 0.2500
