# Name of benchmark/experiment: FILLET Experiment 2a (cold start, au)
# Case number: 92
# Instellation (S_earth): 1.469238
# XCO2 (ppm): 280.0
# Obliquity (degrees): 60.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   369.29 0.2250 0.2250   402.28 0.2500
 -77.83   368.61 0.2250 0.2250   400.92 0.2500
 -72.76   368.01 0.2250 0.2250   399.71 0.2500
 -68.84   367.43 0.2250 0.2250   398.55 0.2500
 -65.52   366.87 0.2250 0.2250   397.44 0.2500
 -62.58   366.34 0.2250 0.2250   396.39 0.2500
 -59.90   365.85 0.2250 0.2250   395.41 0.2500
 -57.43   365.39 0.2250 0.2250   394.47 0.2500
 -55.11   364.94 0.2250 0.2250   393.58 0.2500
 -52.92   364.52 0.2250 0.2250   392.73 0.2500
 -50.83   364.11 0.2250 0.2250   391.91 0.2500
 -48.83   363.71 0.2250 0.2250   391.13 0.2500
 -46.91   363.34 0.2250 0.2250   390.38 0.2500
 -45.06   362.98 0.2250 0.2250   389.66 0.2500
 -43.27   362.64 0.2250 0.2250   388.98 0.2500
 -41.52   362.32 0.2250 0.2250   388.34 0.2500
 -39.83   362.02 0.2250 0.2250   387.74 0.2500
 -38.17   361.75 0.2250 0.2250   387.19 0.2500
 -36.55   361.49 0.2250 0.2250   386.69 0.2500
 -34.96   361.26 0.2250 0.2250   386.22 0.2500
 -33.41   361.05 0.2250 0.2250   385.79 0.2500
 -31.88   360.85 0.2250 0.2250   385.40 0.2500
 -30.37   360.67 0.2250 0.2250   385.05 0.2500
 -28.89   360.51 0.2250 0.2250   384.73 0.2500
 -27.43   360.37 0.2250 0.2250   384.44 0.2500
 -25.99   360.25 0.2250 0.2250   384.19 0.2500
 -24.57   360.13 0.2250 0.2250   383.96 0.2500
 -23.16   360.03 0.2250 0.2250   383.77 0.2500
 -21.76   359.95 0.2250 0.2250   383.59 0.2500
 -20.38   359.87 0.2250 0.2250   383.44 0.2500
 -19.02   359.80 0.2250 0.2250   383.30 0.2500
 -17.66   359.74 0.2250 0.2250   383.18 0.2500
 -16.31   359.69 0.2250 0.2250   383.08 0.2500
 -14.98   359.65 0.2250 0.2250   382.99 0.2500
 -13.65   359.61 0.2250 0.2250   382.92 0.2500
 -12.33   359.58 0.2250 0.2250   382.85 0.2500
 -11.01   359.55 0.2250 0.2250   382.80 0.2500
  -9.70   359.52 0.2250 0.2250   382.75 0.2500
  -8.40   359.51 0.2250 0.2250   382.71 0.2500
  -7.10   359.49 0.2250 0.2250   382.68 0.2500
  -5.80   359.48 0.2250 0.2250   382.65 0.2500
  -4.51   359.47 0.2250 0.2250   382.63 0.2500
  -3.22   359.46 0.2250 0.2250   382.62 0.2500
  -1.93   359.45 0.2250 0.2250   382.61 0.2500
  -0.64   359.45 0.2250 0.2250   382.60 0.2500
   0.64   359.45 0.2250 0.2250   382.60 0.2500
   1.93   359.45 0.2250 0.2250   382.61 0.2500
   3.22   359.46 0.2250 0.2250   382.62 0.2500
   4.51   359.47 0.2250 0.2250   382.63 0.2500
   5.80   359.48 0.2250 0.2250   382.65 0.2500
   7.10   359.49 0.2250 0.2250   382.68 0.2500
   8.40   359.51 0.2250 0.2250   382.71 0.2500
   9.70   359.52 0.2250 0.2250   382.75 0.2500
  11.01   359.55 0.2250 0.2250   382.80 0.2500
  12.33   359.58 0.2250 0.2250   382.85 0.2500
  13.65   359.61 0.2250 0.2250   382.92 0.2500
  14.98   359.65 0.2250 0.2250   382.99 0.2500
  16.31   359.69 0.2250 0.2250   383.08 0.2500
  17.66   359.74 0.2250 0.2250   383.18 0.2500
  19.02   359.80 0.2250 0.2250   383.30 0.2500
  20.38   359.87 0.2250 0.2250   383.44 0.2500
  21.76   359.95 0.2250 0.2250   383.59 0.2500
  23.16   360.03 0.2250 0.2250   383.77 0.2500
  24.57   360.13 0.2250 0.2250   383.96 0.2500
  25.99   360.25 0.2250 0.2250   384.19 0.2500
  27.43   360.37 0.2250 0.2250   384.44 0.2500
  28.89   360.51 0.2250 0.2250   384.73 0.2500
  30.37   360.67 0.2250 0.2250   385.05 0.2500
  31.88   360.85 0.2250 0.2250   385.40 0.2500
  33.41   361.05 0.2250 0.2250   385.79 0.2500
  34.96   361.26 0.2250 0.2250   386.22 0.2500
  36.55   361.49 0.2250 0.2250   386.69 0.2500
  38.17   361.75 0.2250 0.2250   387.19 0.2500
  39.83   362.02 0.2250 0.2250   387.74 0.2500
  41.52   362.32 0.2250 0.2250   388.34 0.2500
  43.27   362.64 0.2250 0.2250   388.98 0.2500
  45.06   362.98 0.2250 0.2250   389.66 0.2500
  46.91   363.34 0.2250 0.2250   390.38 0.2500
  48.83   363.71 0.2250 0.2250   391.13 0.2500
  50.83   364.11 0.2250 0.2250   391.91 0.2500
  52.92   364.52 0.2250 0.2250   392.73 0.2500
  55.11   364.94 0.2250 0.2250   393.58 0.2500
  57.43   365.39 0.2250 0.2250   394.47 0.2500
  59.90   365.85 0.2250 0.2250   395.41 0.2500
  62.58   366.34 0.2250 0.2250   396.39 0.2500
  65.52   366.87 0.2250 0.2250   397.44 0.2500
  68.84   367.43 0.2250 0.2250   398.55 0.2500
  72.76   368.01 0.2250 0.2250   399.71 0.2500
  77.83   368.61 0.2250 0.2250   400.92 0.2500
  90.00   369.29 0.2250 0.2250   402.28 0.2500
