# Name of benchmark/experiment: FILLET Experiment 2a (cold start, au)
# Case number: 72
# Instellation (S_earth): 1.108033
# XCO2 (ppm): 280.0
# Obliquity (degrees): 40.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   236.24 0.6000 0.6000   136.17 0.2500
 -77.83   236.94 0.6000 0.6000   137.58 0.2500
 -72.76   237.37 0.6000 0.6000   138.45 0.2500
 -68.84   237.77 0.6000 0.6000   139.23 0.2500
 -65.52   238.15 0.6000 0.6000   139.99 0.2500
 -62.58   238.52 0.6000 0.6000   140.73 0.2500
 -59.90   238.88 0.6000 0.6000   141.47 0.2500
 -57.43   239.25 0.6000 0.6000   142.19 0.2500
 -55.11   239.61 0.6000 0.6000   142.91 0.2500
 -52.92   239.97 0.6000 0.6000   143.64 0.2500
 -50.83   240.33 0.6000 0.6000   144.36 0.2500
 -48.83   240.69 0.6000 0.6000   145.08 0.2500
 -46.91   241.04 0.6000 0.6000   145.79 0.2500
 -45.06   241.40 0.6000 0.6000   146.49 0.2500
 -43.27   241.74 0.6000 0.6000   147.18 0.2500
 -41.52   242.08 0.6000 0.6000   147.86 0.2500
 -39.83   242.41 0.6000 0.6000   148.52 0.2500
 -38.17   242.74 0.6000 0.6000   149.17 0.2500
 -36.55   243.05 0.6000 0.6000   149.80 0.2500
 -34.96   243.36 0.6000 0.6000   150.41 0.2500
 -33.41   243.65 0.6000 0.6000   151.00 0.2500
 -31.88   243.93 0.6000 0.6000   151.57 0.2500
 -30.37   244.21 0.6000 0.6000   152.12 0.2500
 -28.89   244.47 0.6000 0.6000   152.64 0.2500
 -27.43   244.72 0.6000 0.6000   153.15 0.2500
 -25.99   244.96 0.6000 0.6000   153.63 0.2500
 -24.57   245.19 0.6000 0.6000   154.09 0.2500
 -23.16   245.41 0.6000 0.6000   154.52 0.2500
 -21.76   245.62 0.6000 0.6000   154.93 0.2500
 -20.38   245.81 0.6000 0.6000   155.32 0.2500
 -19.02   245.99 0.6000 0.6000   155.68 0.2500
 -17.66   246.16 0.6000 0.6000   156.02 0.2500
 -16.31   246.32 0.6000 0.6000   156.34 0.2500
 -14.98   246.46 0.6000 0.6000   156.63 0.2500
 -13.65   246.60 0.6000 0.6000   156.90 0.2500
 -12.33   246.72 0.6000 0.6000   157.14 0.2500
 -11.01   246.83 0.6000 0.6000   157.36 0.2500
  -9.70   246.93 0.6000 0.6000   157.55 0.2500
  -8.40   247.01 0.6000 0.6000   157.72 0.2500
  -7.10   247.08 0.6000 0.6000   157.87 0.2500
  -5.80   247.15 0.6000 0.6000   157.99 0.2500
  -4.51   247.19 0.6000 0.6000   158.09 0.2500
  -3.22   247.23 0.6000 0.6000   158.16 0.2500
  -1.93   247.25 0.6000 0.6000   158.21 0.2500
  -0.64   247.27 0.6000 0.6000   158.23 0.2500
   0.64   247.27 0.6000 0.6000   158.23 0.2500
   1.93   247.25 0.6000 0.6000   158.21 0.2500
   3.22   247.23 0.6000 0.6000   158.16 0.2500
   4.51   247.19 0.6000 0.6000   158.09 0.2500
   5.80   247.15 0.6000 0.6000   157.99 0.2500
   7.10   247.08 0.6000 0.6000   157.87 0.2500
   8.40   247.01 0.6000 0.6000   157.72 0.2500
   9.70   246.93 0.6000 0.6000   157.55 0.2500
  11.01   246.83 0.6000 0.6000   157.36 0.2500
  12.33   246.72 0.6000 0.6000   157.14 0.2500
  13.65   246.60 0.6000 0.6000   156.90 0.2500
  14.98   246.46 0.6000 0.6000   156.63 0.2500
  16.31   246.32 0.6000 0.6000   156.34 0.2500
  17.66   246.16 0.6000 0.6000   156.02 0.2500
  19.02   245.99 0.6000 0.6000   155.68 0.2500
  20.38   245.81 0.6000 0.6000   155.32 0.2500
  21.76   245.62 0.6000 0.6000   154.93 0.2500
  23.16   245.41 0.6000 0.6000   154.52 0.2500
  24.57   245.19 0.6000 0.6000   154.09 0.2500
  25.99   244.96 0.6000 0.6000   153.63 0.2500
  27.43   244.72 0.6000 0.6000   153.15 0.2500
  28.89   244.47 0.6000 0.6000   152.64 0.2500
  30.37   244.21 0.6000 0.6000   152.12 0.2500
  31.88   243.93 0.6000 0.6000   151.57 0.2500
  33.41   243.65 0.6000 0.6000   151.00 0.2500
  34.96   243.36 0.6000 0.6000   150.41 0.2500
  36.55   243.05 0.6000 0.6000   149.80 0.2500
  38.17   242.74 0.6000 0.6000   149.17 0.2500
  39.83   242.41 0.6000 0.6000   148.52 0.2500
  41.52   242.08 0.6000 0.6000   147.86 0.2500
  43.27   241.74 0.6000 0.6000   147.18 0.2500
  45.06   241.40 0.6000 0.6000   146.49 0.2500
  46.91   241.04 0.6000 0.6000   145.79 0.2500
  48.83   240.69 0.6000 0.6000   145.08 0.2500
  50.83   240.33 0.6000 0.6000   144.36 0.2500
  52.92   239.97 0.6000 0.6000   143.64 0.2500
  55.11   239.61 0.6000 0.6000   142.91 0.2500
  57.43   239.25 0.6000 0.6000   142.19 0.2500
  59.90   238.88 0.6000 0.6000   141.47 0.2500
  62.58   238.52 0.6000 0.6000   140.73 0.2500
  65.52   238.15 0.6000 0.6000   139.99 0.2500
  68.84   237.77 0.6000 0.6000   139.23 0.2500
  72.76   237.37 0.6000 0.6000   138.45 0.2500
  77.83   236.94 0.6000 0.6000   137.58 0.2500
  90.00   236.24 0.6000 0.6000   136.17 0.2500
