month,-90.0,-77.8305,-72.757,-68.8413,-65.5209,-62.5782,-59.902,-57.426,-55.1073,-52.916,-50.8305,-48.8343,-46.9147,-45.0615,-43.2665,-41.5231,-39.8253,-38.1686,-36.5487,-34.962,-33.4056,-31.8765,-30.3724,-28.8911,-27.4306,-25.9892,-24.5653,-23.1574,-21.7641,-20.3843,-19.0166,-17.6602,-16.3139,-14.9767,-13.6479,-12.3266,-11.0118,-9.7029,-8.3991,-7.0997,-5.8039,-4.5111,-3.2206,-1.9317,-0.6438,0.6438,1.9317,3.2206,4.5111,5.8039,7.0997,8.3991,9.7029,11.0118,12.3266,13.6479,14.9767,16.3139,17.6602,19.0166,20.3843,21.7641,23.1574,24.5653,25.9892,27.4306,28.8911,30.3724,31.8765,33.4056,34.962,36.5487,38.1686,39.8253,41.5231,43.2665,45.0615,46.9147,48.8343,50.8305,52.916,55.1073,57.426,59.902,62.5782,65.5209,68.8413,72.757,77.8305,90.0
1,259.98560538591505,265.85845655109654,269.13853239796714,271.7311577622474,273.9577948002058,275.93406022435266,277.7259754830976,279.3759591910657,280.9128749257671,282.35668365894645,283.7208022928341,285.01503896704236,286.2461831172026,287.41836738736754,288.5343485053042,289.59614891018305,290.6053790074116,291.56339702884577,292.47138556072014,293.3304364748512,294.1416049422194,294.905864316918,295.6241335322412,296.297293095652,296.9261949177118,297.5116689224811,298.054528075166,298.5555727127232,299.0155946390605,299.4353104152218,299.8153400181393,300.15629295942176,300.45875056009896,300.7232540870655,300.95029713883446,301.1403211105585,301.293712892601,301.4108041961067,301.49187207630587,301.53714035619566,301.5467862186658,301.52094625593173,301.45970785351307,301.36311318296765,301.23116235596876,301.06381591380267,300.860996795693,300.6225919068123,300.3484533907269,300.0383997001152,299.6922165530529,299.3096578593804,298.8904436675612,298.4342607155843,297.94076271079484,297.40956943260494,296.84026569730395,296.2324002113977,295.5854843365094,294.8989907871493,294.1723522823476,293.4049601730126,292.59616306869856,291.74526684670116,290.85153377015735,289.91418138015365,288.9323826079478,287.90526638707155,286.83191889877725,285.71138559580703,284.5426741458793,283.32475839924706,282.0565833787857,280.7369725495092,279.3646062189225,277.9380016655515,276.45540250383897,274.9146015542576,273.3126497577301,271.6453645811529,269.9064737174482,268.08695462150774,266.17248258766136,264.1373140448325,261.93261214192495,259.7760785256827,257.652856911281,255.51212716922697,253.17858423186033,249.47825838312949
2,258.6536684045161,263.83072026710596,266.9876036994505,269.61679383920057,271.964966738148,274.0929511161319,276.04155049108715,277.839926118088,279.50925157599596,281.0645674593563,282.5157724032305,283.876023615838,285.1590943607129,286.3737930338755,287.5259948147774,288.6197892610301,289.65814268775665,290.6432872064274,291.57695245107914,292.4607672654144,293.29647063898796,294.0855520954562,294.8293306904259,295.52900771145517,296.1857026228799,296.80047826705766,297.37435913929886,297.90834517759623,298.4034226387112,298.8602172436919,299.27890886767835,299.65974710128756,300.00302124604775,300.3090379640305,300.57810477922663,300.8105180586518,301.00655442763207,301.1664648217107,301.2904705660229,301.3787610157918,301.431527103987,301.44899501737996,301.43133396616093,301.3786618177509,301.291049754264,301.168526141449,301.01107976637905,300.8186625769201,300.59119203695906,300.3285531965841,300.03060056510645,299.69715986637095,299.3280181076987,298.9229245153036,298.4815941687093,298.0037078170972,297.4889113777046,296.9368151357459,296.3469926506699,295.71897935797426,295.0522708379338,294.34632070072854,293.60053800922407,292.8142909082417,291.9869030398057,291.1176455568923,290.2057322644538,289.25031328397154,288.25046661071434,287.20518662409825,286.1133681376491,284.97378383800844,283.7850517988592,282.5451372687254,281.2512856433818,279.9000489025547,278.4869730650549,277.0061266039437,275.44937156194624,273.8052053256969,272.0568595131169,270.1835536815404,268.15733470063105,265.9301301687759,263.41525667950634,260.9736276529468,258.56544030385265,256.149705680245,253.5950496611479,249.93546479615674
3,257.1211582508852,261.76001419810945,264.65748879743205,267.16978505625286,269.51901741542133,271.71325490033973,273.7598679630158,275.66766995545174,277.4450014683396,279.0985261688547,280.6325695991404,282.0606413688268,283.4004740919246,284.6639621546014,285.859301347775,286.99228878029214,288.0671290600558,289.08694346419105,290.05409696635616,290.9708299561495,291.8395877418018,292.662422778819,293.44110926700733,294.17722325077574,294.872199301282,295.52737114509915,296.144001168458,296.7233021127986,297.26645319806704,297.7740210603465,298.2458139508651,298.68175735172514,299.0818613907331,299.44619510948183,299.77486625361064,300.06800550661325,300.32575429679423,300.5482554772966,300.7356463176883,300.88805335796326,301.0056568268799,301.08876210430117,301.13761695451564,301.1524170629682,301.1333108381161,301.0804035801919,300.99376111127617,300.8734129527944,300.71935512813167,300.5315526599229,300.3099418239061,300.0544322140322,299.76489872805905,299.441178119743,299.08307179767024,298.69034599337635,298.26273146091626,297.799922698414,297.30157666080595,296.76731090770954,296.19670109925033,295.58927771322516,294.94452180562905,294.26186909641405,293.54070342505605,292.7803429674783,291.98002986584794,291.1389166385135,290.2560482054429,289.3303378809495,288.3605349763544,287.3451806007872,286.2825466564563,285.1698830274585,284.0033187732541,282.77792917927155,281.4873281185759,280.1230733307388,278.67377971848214,277.12376286506645,275.4508993868378,273.6303469468612,271.6334980944115,269.41494700601817,266.90004028408276,263.9597733011245,261.1109287680508,258.3202601315612,255.46608838139784,251.64318698831332
4,255.46735584543487,259.71755525939693,262.44337404187866,264.86003460048903,267.1585346965842,269.35469118485594,271.4387592703775,273.40410908283457,275.2477829772216,276.9685789171677,278.56565346854796,280.05065013306057,281.4417888602159,282.7519057159436,283.990214717625,285.1634530093632,286.27663723601364,287.33357088703974,288.3371899427207,289.29026822416233,290.19578298817805,291.0562362099418,291.87377831109427,292.65029762953725,293.3874853087315,294.0868823666818,294.749913675348,295.37791216145314,295.972135539506,296.53311659925146,297.06050361926356,297.55405644119924,298.013623528067,298.43912249746967,298.83052383221417,299.18783743473136,299.51110169487004,299.8003747657998,300.0557277797951,300.27723977874456,300.46507417038606,300.61956459657824,300.7409973440676,300.8296144620846,300.8856167944959,300.9091668641205,300.90039157607436,300.8593847264302,300.78620931488916,300.68089966752314,300.5434633793344,300.373883087308,300.1721102735422,299.93805915436883,299.67160811991914,299.37259955725324,299.04083915667985,298.6760946459417,298.2780938755503,297.846522150599,297.38101866799445,296.8811718705308,296.3465134667437,295.7765207680562,295.17060733603205,294.5281052203906,293.8482499131786,293.13016089999184,292.3728163549986,291.57501996653514,290.73535707242434,289.85213610171553,288.923309559365,287.9456593584615,286.9146845369858,285.82467600893443,284.6682986898254,283.4359939660218,282.1151063179597,280.68857253395385,279.13289062699715,277.4226866509813,275.5307020249058,273.415243346451,271.0092061916295,268.1963050958438,264.7490400089859,261.4153512507406,258.088016843884,253.87671471721828
5,253.76106947140957,257.7569863891622,260.39536974049844,262.79116957995546,265.1130444028763,267.34446512907823,269.47105921302096,271.4840406334762,273.37837660147574,275.15123959177316,276.80103607349884,278.3380582308469,279.77909551703516,281.13658297565473,282.41985198975533,283.63600315329523,284.7905205904424,285.88770881151777,286.9310071698176,287.9236073278406,288.86876793835046,289.7692491234841,290.62742249941874,291.4453533690543,292.22486168579866,292.9675667208467,293.67491909376935,294.3482228673677,294.9886496893777,295.59672710335644,296.17223006123146,296.7149870057711,297.22487563621297,297.7018174964446,298.1457722448424,298.55673215656043,298.9347172060399,299.27977094676174,299.59195732445164,299.87135851396033,300.11813305326154,300.33257631334806,300.5149540270928,300.6655017178936,300.7844247493367,300.8718987890439,300.928070532301,300.9530585697197,300.9469543111911,300.9098228980765,300.84170404864386,300.7426127893808,300.6125294162629,300.4513958610349,300.2591173977244,300.03556135046523,299.78055530000813,299.4938846838901,299.1752896657067,298.82446112123375,298.4410355514466,298.02458868212364,297.57462744285465,297.09058849029685,296.5718256507739,296.0175892510066,295.4270066234881,294.79905733645296,294.13254152465794,293.4260391049404,292.677856816064,291.88595879992204,291.0478746418046,290.16001716596617,289.2175700131318,288.2145192559233,287.1432903172935,285.9942425524692,284.7549513846468,283.40916362011086,281.9352320011561,280.3095689257517,278.50660198405683,276.4892313808692,274.20069116449514,271.54790486738995,268.36237669133794,264.43462848859116,260.56345994678253,255.79519205640105
6,252.10473533679692,256.0575480423773,258.80269704868533,261.3362187864487,263.80511201185635,266.122200931021,268.3043020543756,270.35835222874414,272.2879786658021,274.09579969226314,275.78442731017583,277.3638113770119,278.84790196216005,280.247713617667,281.57197184520436,282.8276398758377,284.0203325933672,285.15463708215697,286.23435997546676,287.2629295390653,288.2435981087575,289.1791501910793,290.07198326908133,290.92417121636333,291.7375131635871,292.51357036209123,293.25369320430207,293.9590401832911,294.6305902417633,295.26891271866765,295.87414506680693,296.4463910976692,296.98573695067995,297.49226181046214,297.96604501076496,298.4071707110445,298.81573100460866,299.1918280805483,299.5355758900388,299.847101642585,300.12656806895484,300.3741892573278,300.59016544373264,300.7746795987799,300.9278949130726,301.0499529489921,301.1409722679684,301.20104737452056,301.230247842468,301.2286175056986,301.1961736064017,301.1329057981211,301.03876309355036,300.91365395059114,300.7574477788011,300.5699722306091,300.351009992588,300.1002949414066,299.81750750940284,299.50226907701955,299.1541351717959,298.7725872036559,298.3570224003279,297.9067464524529,297.42095797263,296.89872665219184,296.33897002188104,295.7404244786618,295.1016089349842,294.4207788855699,293.69586789904724,292.9244124202816,292.10345414740027,291.2291572458839,290.29670030323206,289.3002176828875,288.2325396689149,287.08484666869305,285.8462025709444,284.5029144937339,283.03763716813637,281.4302202694464,279.6568305775531,277.684986755597,275.46821305331554,272.9359511442407,269.9723305222123,266.4279930698815,262.05993355391706,256.66659925184393
7,250.7763912932732,255.2760149914469,258.27890768846487,261.031264518475,263.7208264637094,266.1284816029454,268.34061356196236,270.3973370317976,272.32018686198995,274.12264261512587,275.8148546029121,277.40667263262736,278.90779566544956,280.326742846227,281.6708178588261,282.9462268625336,284.1582418554589,285.31136481532315,286.4094757181355,287.45595300625865,288.45374181164283,289.4054038076477,290.3131603519366,291.1789308138603,292.0043651238405,292.7908705599324,293.53963326112637,294.2516351632721,294.92766712147863,295.5683969914546,296.1744184178647,296.7462062728968,297.2841471625835,297.78856243335645,298.2597255025933,298.6978748926409,299.10322400711715,299.47596842484825,299.8162912804563,300.1243671358009,300.40035497110387,300.64438551675744,300.8565819183617,301.03705561567193,301.18590283676355,301.3032015644042,301.3890088389299,301.44335826849795,301.46625762216013,301.45768638284085,301.41759313523914,301.34589265715744,301.242460889554,301.1071337116055,300.93970442043576,300.73991995926974,300.5074766189282,300.2420150783578,299.9431146294079,299.61028640424354,299.24296538896914,298.8405009620528,298.4021456380792,297.9270405687413,297.41419878297876,296.86248545167274,296.27059318447704,295.6370118291177,294.9599913219521,294.2374956824328,293.4671456168774,292.6461463232214,291.7711958538863,290.8385070812812,289.84369810223444,288.78161242841014,287.6461848565608,286.43027985099724,285.1254999290042,283.721965668864,282.2080803943137,280.568193360293,278.7806144972008,276.817450215868,274.64131514735885,272.19957791109937,269.41335945157863,266.12619641178327,261.98235853553604,256.0505683860381
8,251.71553720918016,256.1581887553644,259.27428032559976,262.18879217585135,265.0748773402099,267.5200314207792,269.69832504064533,271.69172938553817,273.5441596480358,275.2822343889441,276.92455514341924,278.48056012038495,279.9548715463221,281.35269926277584,282.6791943392547,283.93917374706473,285.1370261582441,286.2767045255159,287.361757774842,288.39517741078237,289.3793462987142,290.3163936689785,291.208199341918,292.0564053836155,292.86243101059864,293.62748848487155,294.3525988829534,295.03860730028066,295.6861974519536,296.2961709712718,296.8695219300786,297.40706538675374,297.9094735765068,298.3773043768914,298.81102357706453,299.21102214659066,299.5776294294459,299.91112296769097,300.21173547576694,300.479659331165,300.7150313985905,300.91792543470234,301.08840370794684,301.22651398399864,301.33228655835995,301.4057313150513,301.4468347672589,301.4555570180014,301.4318285639805,301.3755468519577,301.28657248275346,301.16472494200315,301.0097984705874,300.82155274691195,300.5997021677103,300.3439117473602,300.05379248967057,299.7288961245116,299.3687090833536,298.972645565506,298.5400395194387,298.0701353295773,297.56207695655763,297.0148869980974,296.42745155982834,295.7985064110119,295.1266144159866,294.41013854321216,293.64720941709345,292.83568609294394,291.97310835786493,291.05663835519994,290.08298864794966,289.0488565092707,287.9508076241989,286.78497894861204,285.547068385218,284.2323464866214,282.83571176771403,281.3518300259791,279.77543534878237,278.0962969102275,276.29652854326514,274.3546835454591,272.2445441493296,269.9336650410308,267.3824740902029,264.4597783219996,260.87840414045957,255.322009426982
9,254.22441731519817,258.60157769167495,261.6986190287815,264.647141002587,267.62282647981624,270.0206199209969,272.09303179544577,273.959535402095,275.6840812913299,277.3047769289416,278.8470766601765,280.31967788901824,281.7225335996286,283.0574680023553,284.32718811873264,285.5347470364824,286.683255773214,287.77573347397777,288.8150346410795,289.8034943932905,290.7427957135883,291.63451794752655,292.4801082920713,293.2808697355166,294.0379593214033,294.75239292221397,295.4250541774552,296.0567061871093,296.64800514846684,297.1998710852882,297.7135487815142,298.1900777373043,298.63032601370884,299.0350176508137,299.40475466324415,299.740034433495,300.041263163033,300.30876590116907,300.5427935495436,300.743527132911,300.9110714266808,301.04547365284253,301.1467605886584,301.2149372383985,301.2499850895046,301.25186001030863,301.2204898140712,301.1557714878673,301.0575680629511,300.92570508425405,300.75996661943816,300.5600907314731,300.32580913862,300.05682779401843,299.75280763592906,299.41336086003025,299.0380467505334,298.6263670006184,298.17776044148764,297.6915970865404,297.1671713823795,296.6036945411582,296.0002858086965,295.35594843535614,294.6695588759869,293.93986123885315,293.16545063202943,292.34475390400644,291.4760073349273,290.5572307656525,289.5861975810295,288.5603999008919,287.4770082971623,286.3336080184639,285.1280845231259,283.85825998921916,282.5219842353268,281.1172817809503,279.6425900043265,278.09714852643685,276.48164690351365,274.7918001336199,273.0156545613592,271.1405128588262,269.15360404673123,267.04402447710316,264.8079745425357,262.3482643337271,259.3709478614327,254.4080778820239
