# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Case number: 158
# Instellation (S_earth): 1.108033
# XCO2 (ppm): 280.0
# Obliquity (degrees): 80.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -81.45   329.58 0.2250 0.2250   322.87 0.2500
 -75.16   328.68 0.2250 0.2250   321.06 0.2500
 -70.81   327.76 0.2250 0.2250   319.21 0.2500
 -67.25   326.83 0.2250 0.2250   317.37 0.2500
 -64.16   325.92 0.2250 0.2250   315.54 0.2500
 -61.38   325.02 0.2250 0.2250   313.75 0.2500
 -58.82   324.15 0.2250 0.2250   311.99 0.2500
 -56.44   323.29 0.2250 0.2250   310.28 0.2500
 -54.20   322.46 0.2250 0.2250   308.61 0.2500
 -52.08   321.64 0.2250 0.2250   306.98 0.2500
 -50.06   320.84 0.2250 0.2250   305.38 0.2500
 -48.11   320.05 0.2250 0.2250   303.81 0.2500
 -46.24   319.28 0.2250 0.2250   302.27 0.2500
 -44.43   318.53 0.2250 0.2250   300.75 0.2500
 -42.67   317.78 0.2250 0.2250   299.27 0.2500
 -40.96   317.05 0.2250 0.2250   297.81 0.2500
 -39.30   316.34 0.2250 0.2250   296.38 0.2500
 -37.67   315.65 0.2250 0.2250   294.99 0.2500
 -36.08   314.97 0.2250 0.2250   293.63 0.2500
 -34.52   314.31 0.2250 0.2250   292.31 0.2500
 -32.99   313.67 0.2250 0.2250   291.03 0.2500
 -31.48   313.05 0.2250 0.2250   289.79 0.2500
 -30.00   312.45 0.2250 0.2250   288.60 0.2500
 -28.54   311.88 0.2250 0.2250   287.45 0.2500
 -27.10   311.33 0.2250 0.2250   286.35 0.2500
 -25.68   310.80 0.2250 0.2250   285.30 0.2500
 -24.27   310.30 0.2250 0.2250   284.29 0.2500
 -22.89   309.82 0.2250 0.2250   283.34 0.2500
 -21.51   309.36 0.2250 0.2250   282.43 0.2500
 -20.15   308.93 0.2250 0.2250   281.56 0.2500
 -18.80   308.52 0.2250 0.2250   280.75 0.2500
 -17.46   308.14 0.2250 0.2250   279.98 0.2500
 -16.13   307.78 0.2250 0.2250   279.26 0.2500
 -14.81   307.45 0.2250 0.2250   278.59 0.2500
 -13.49   307.14 0.2250 0.2250   277.97 0.2500
 -12.19   306.85 0.2250 0.2250   277.41 0.2500
 -10.89   306.60 0.2250 0.2250   276.89 0.2500
  -9.59   306.37 0.2250 0.2250   276.43 0.2500
  -8.31   306.16 0.2250 0.2250   276.03 0.2500
  -7.02   305.99 0.2250 0.2250   275.68 0.2500
  -5.74   305.85 0.2250 0.2250   275.39 0.2500
  -4.46   305.73 0.2250 0.2250   275.16 0.2500
  -3.18   305.64 0.2250 0.2250   274.99 0.2500
  -1.91   305.58 0.2250 0.2250   274.87 0.2500
  -0.64   305.56 0.2250 0.2250   274.81 0.2500
   0.64   305.56 0.2250 0.2250   274.81 0.2500
   1.91   305.58 0.2250 0.2250   274.87 0.2500
   3.18   305.64 0.2250 0.2250   274.99 0.2500
   4.46   305.73 0.2250 0.2250   275.16 0.2500
   5.74   305.85 0.2250 0.2250   275.39 0.2500
   7.02   305.99 0.2250 0.2250   275.68 0.2500
   8.31   306.16 0.2250 0.2250   276.03 0.2500
   9.59   306.37 0.2250 0.2250   276.43 0.2500
  10.89   306.60 0.2250 0.2250   276.89 0.2500
  12.19   306.85 0.2250 0.2250   277.41 0.2500
  13.49   307.14 0.2250 0.2250   277.97 0.2500
  14.81   307.45 0.2250 0.2250   278.59 0.2500
  16.13   307.78 0.2250 0.2250   279.26 0.2500
  17.46   308.14 0.2250 0.2250   279.98 0.2500
  18.80   308.52 0.2250 0.2250   280.75 0.2500
  20.15   308.93 0.2250 0.2250   281.56 0.2500
  21.51   309.36 0.2250 0.2250   282.43 0.2500
  22.89   309.82 0.2250 0.2250   283.34 0.2500
  24.27   310.30 0.2250 0.2250   284.29 0.2500
  25.68   310.80 0.2250 0.2250   285.30 0.2500
  27.10   311.33 0.2250 0.2250   286.35 0.2500
  28.54   311.88 0.2250 0.2250   287.45 0.2500
  30.00   312.45 0.2250 0.2250   288.60 0.2500
  31.48   313.05 0.2250 0.2250   289.79 0.2500
  32.99   313.67 0.2250 0.2250   291.03 0.2500
  34.52   314.31 0.2250 0.2250   292.31 0.2500
  36.08   314.97 0.2250 0.2250   293.63 0.2500
  37.67   315.65 0.2250 0.2250   294.99 0.2500
  39.30   316.34 0.2250 0.2250   296.38 0.2500
  40.96   317.05 0.2250 0.2250   297.81 0.2500
  42.67   317.78 0.2250 0.2250   299.27 0.2500
  44.43   318.53 0.2250 0.2250   300.75 0.2500
  46.24   319.28 0.2250 0.2250   302.27 0.2500
  48.11   320.05 0.2250 0.2250   303.81 0.2500
  50.06   320.84 0.2250 0.2250   305.38 0.2500
  52.08   321.64 0.2250 0.2250   306.98 0.2500
  54.20   322.46 0.2250 0.2250   308.61 0.2500
  56.44   323.29 0.2250 0.2250   310.28 0.2500
  58.82   324.15 0.2250 0.2250   311.99 0.2500
  61.38   325.02 0.2250 0.2250   313.75 0.2500
  64.16   325.92 0.2250 0.2250   315.54 0.2500
  67.25   326.83 0.2250 0.2250   317.37 0.2500
  70.81   327.76 0.2250 0.2250   319.21 0.2500
  75.16   328.68 0.2250 0.2250   321.06 0.2500
  81.45   329.58 0.2250 0.2250   322.87 0.2500
