# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Case number: 150
# Instellation (S_earth): 0.845554
# XCO2 (ppm): 280.0
# Obliquity (degrees): 70.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -81.45   288.34 0.2250 0.2250   240.37 0.2500
 -75.16   287.79 0.2250 0.2250   239.27 0.2500
 -70.81   287.23 0.2250 0.2250   238.16 0.2500
 -67.25   286.67 0.2250 0.2250   237.04 0.2500
 -64.16   286.12 0.2250 0.2250   235.94 0.2500
 -61.38   285.59 0.2250 0.2250   234.87 0.2500
 -58.82   285.07 0.2250 0.2250   233.84 0.2500
 -56.44   284.57 0.2250 0.2250   232.83 0.2500
 -54.20   284.08 0.2250 0.2250   231.86 0.2500
 -52.08   283.60 0.2250 0.2250   230.91 0.2500
 -50.06   283.14 0.2250 0.2250   229.97 0.2500
 -48.11   282.68 0.2250 0.2250   229.06 0.2500
 -46.24   282.24 0.2250 0.2250   228.17 0.2500
 -44.43   281.80 0.2250 0.2250   227.30 0.2500
 -42.67   281.38 0.2250 0.2250   226.46 0.2500
 -40.96   280.96 0.2250 0.2250   225.63 0.2500
 -39.30   280.56 0.2250 0.2250   224.83 0.2500
 -37.67   280.18 0.2250 0.2250   224.05 0.2500
 -36.08   279.80 0.2250 0.2250   223.30 0.2500
 -34.52   279.44 0.2250 0.2250   222.58 0.2500
 -32.99   279.10 0.2250 0.2250   221.89 0.2500
 -31.48   278.77 0.2250 0.2250   221.24 0.2500
 -30.00   278.45 0.2250 0.2250   220.61 0.2500
 -28.54   278.16 0.2250 0.2250   220.01 0.2500
 -27.10   277.87 0.2250 0.2250   219.45 0.2500
 -25.68   277.61 0.2250 0.2250   218.91 0.2500
 -24.27   277.35 0.2250 0.2250   218.40 0.2500
 -22.89   277.11 0.2250 0.2250   217.92 0.2500
 -21.51   276.89 0.2250 0.2250   217.47 0.2500
 -20.15   276.68 0.2250 0.2250   217.05 0.2500
 -18.80   276.48 0.2250 0.2250   216.66 0.2500
 -17.46   276.30 0.2250 0.2250   216.30 0.2500
 -16.13   276.14 0.2250 0.2250   215.97 0.2500
 -14.81   275.98 0.2250 0.2250   215.67 0.2500
 -13.49   275.85 0.2250 0.2250   215.39 0.2500
 -12.19   275.72 0.2250 0.2250   215.14 0.2500
 -10.89   275.61 0.2250 0.2250   214.92 0.2500
  -9.59   275.51 0.2250 0.2250   214.73 0.2500
  -8.31   275.43 0.2250 0.2250   214.56 0.2500
  -7.02   275.36 0.2250 0.2250   214.41 0.2500
  -5.74   275.30 0.2250 0.2250   214.29 0.2500
  -4.46   275.25 0.2250 0.2250   214.20 0.2500
  -3.18   275.21 0.2250 0.2250   214.12 0.2500
  -1.91   275.19 0.2250 0.2250   214.08 0.2500
  -0.64   275.18 0.2250 0.2250   214.05 0.2500
   0.64   275.18 0.2250 0.2250   214.05 0.2500
   1.91   275.19 0.2250 0.2250   214.08 0.2500
   3.18   275.21 0.2250 0.2250   214.12 0.2500
   4.46   275.25 0.2250 0.2250   214.20 0.2500
   5.74   275.30 0.2250 0.2250   214.29 0.2500
   7.02   275.36 0.2250 0.2250   214.41 0.2500
   8.31   275.43 0.2250 0.2250   214.56 0.2500
   9.59   275.51 0.2250 0.2250   214.73 0.2500
  10.89   275.61 0.2250 0.2250   214.92 0.2500
  12.19   275.72 0.2250 0.2250   215.14 0.2500
  13.49   275.85 0.2250 0.2250   215.39 0.2500
  14.81   275.98 0.2250 0.2250   215.67 0.2500
  16.13   276.14 0.2250 0.2250   215.97 0.2500
  17.46   276.30 0.2250 0.2250   216.30 0.2500
  18.80   276.48 0.2250 0.2250   216.66 0.2500
  20.15   276.68 0.2250 0.2250   217.05 0.2500
  21.51   276.89 0.2250 0.2250   217.47 0.2500
  22.89   277.11 0.2250 0.2250   217.92 0.2500
  24.27   277.35 0.2250 0.2250   218.40 0.2500
  25.68   277.61 0.2250 0.2250   218.91 0.2500
  27.10   277.87 0.2250 0.2250   219.45 0.2500
  28.54   278.16 0.2250 0.2250   220.01 0.2500
  30.00   278.45 0.2250 0.2250   220.61 0.2500
  31.48   278.77 0.2250 0.2250   221.24 0.2500
  32.99   279.10 0.2250 0.2250   221.89 0.2500
  34.52   279.44 0.2250 0.2250   222.58 0.2500
  36.08   279.80 0.2250 0.2250   223.30 0.2500
  37.67   280.18 0.2250 0.2250   224.05 0.2500
  39.30   280.56 0.2250 0.2250   224.83 0.2500
  40.96   280.96 0.2250 0.2250   225.63 0.2500
  42.67   281.38 0.2250 0.2250   226.46 0.2500
  44.43   281.80 0.2250 0.2250   227.30 0.2500
  46.24   282.24 0.2250 0.2250   228.17 0.2500
  48.11   282.68 0.2250 0.2250   229.06 0.2500
  50.06   283.14 0.2250 0.2250   229.97 0.2500
  52.08   283.60 0.2250 0.2250   230.91 0.2500
  54.20   284.08 0.2250 0.2250   231.86 0.2500
  56.44   284.57 0.2250 0.2250   232.83 0.2500
  58.82   285.07 0.2250 0.2250   233.84 0.2500
  61.38   285.59 0.2250 0.2250   234.87 0.2500
  64.16   286.12 0.2250 0.2250   235.94 0.2500
  67.25   286.67 0.2250 0.2250   237.04 0.2500
  70.81   287.23 0.2250 0.2250   238.16 0.2500
  75.16   287.79 0.2250 0.2250   239.27 0.2500
  81.45   288.34 0.2250 0.2250   240.37 0.2500
