# Name of benchmark/experiment: FILLET Experiment 1a (warm start, au)
# Model: AVALON (Albedo-feedback Variable Axial-tilt Latitudinal Outgoing-Net EBM)
# Ice line definition: latitude where annual-mean surface temperature crosses -10.0 °C
# Ice-free convention: NMaxLand=NMinLand=NMaxSea=NMinSea=90; SMaxLand=SMinLand=SMaxSea=SMinSea=-90
# Case Inst Obl XCO2 Tglob IceLineNMaxLand IceLineNMinLand IceLineNMaxSea IceLineNMinSea IceLineSMaxLand IceLineSMinLand IceLineSMaxSea IceLineSMinSea Diff OLRglob
123 1.0254766864284568 60.0 280.0 303.4504235845565 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 270.6008471691131
124 1.0 60.0 280.0 300.08962876249905 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 263.87925752499814
125 0.9754610577655846 60.0 280.0 296.85202032492214 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 257.4040406498444
126 0.9518143961927424 60.0 280.0 293.73209320526155 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 251.1641864105231
127 0.9290172739149366 60.0 280.0 290.72428827049873 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 245.14857654099748
128 0.9070294784580498 60.0 280.0 287.8232364613073 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 239.3464729226147
129 0.8858131487889274 60.0 280.0 285.02395283652874 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.74790567305757
130 0.8653326122228233 60.0 280.0 282.3217381422324 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 228.3434762844648
131 0.8455542343770645 60.0 280.0 279.7122439341271 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 223.12448786825436
132 0.8264462809917354 60.0 280.0 277.1911101637359 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 218.08222032747184
133 1.306122448979592 70.0 280.0 340.65420238593714 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 345.0084047718743
134 1.2695893671890497 70.0 280.0 335.8291973304321 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 335.3583946608643
135 1.2345679012345678 70.0 280.0 331.2037527532797 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 326.10750550655933
136 1.2009757928316758 70.0 280.0 326.76709665934345 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 317.23419331868695
137 1.168736303871439 70.0 280.0 322.5090980939701 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 308.7181961879403
138 1.1377777777777778 70.0 280.0 318.42029863960215 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 300.5405972792043
139 1.10803324099723 70.0 280.0 314.49186018935956 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 292.68372037871916
140 1.0794400404790014 70.0 280.0 310.7154410502294 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 285.13088210045885
141 1.0519395134779752 70.0 280.0 307.08335222019434 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 277.8667044403888
142 1.0254766864284568 70.0 280.0 303.58846167498217 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 270.87692334996433
143 1.0 70.0 280.0 300.22433746625205 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 264.1486749325041
144 0.9754610577655846 70.0 280.0 296.98335043366774 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 257.6667008673355
145 0.9518143961927424 70.0 280.0 293.86024258049054 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 251.42048516098114
146 0.9290172739149366 70.0 280.0 290.8493693464031 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 245.3987386928063
147 0.9070294784580498 70.0 280.0 287.94535796537997 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 239.59071593075993
148 0.8858131487889274 70.0 280.0 285.143218449025 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 233.98643689805016
149 0.8653326122228233 70.0 280.0 282.4382467802599 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 228.5764935605198
150 0.8455542343770645 70.0 280.0 279.8260896055304 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 223.35217921106081
151 0.8264462809917354 70.0 280.0 277.3023835375677 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 218.30476707513546
152 1.306122448979592 80.0 280.0 340.761158275689 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 345.222316551378
153 1.2695893671890497 80.0 280.0 335.9331615954161 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 335.5663231908322
154 1.2345679012345678 80.0 280.0 331.3048488791537 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 326.30969775830755
155 1.2009757928316758 80.0 280.0 326.8654416431873 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 317.4308832863746
156 1.168736303871439 80.0 280.0 322.6048026384419 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 308.90960527688395
157 1.1377777777777778 80.0 280.0 318.513467566952 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 300.726935133904
158 1.10803324099723 80.0 280.0 314.58259282237765 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 292.8651856447553
159 1.0794400404790014 80.0 280.0 310.80383066328665 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 285.3076613265734
160 1.0519395134779752 80.0 280.0 307.16948592723986 90.0 90.0 90.0 90.0 -90.0 -90.0 -90.0 -90.0 0.5 278.03897185447977
