# Name of benchmark/experiment: FILLET Experiment 3 (instellation bifurcation)
# Case number: 52
# Branch: cooling
# Instellation (S_earth): 0.85
# XCO2 (ppm): 280.0
# Obliquity (degrees): 23.5
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   213.10 0.6000 0.6000    89.90 0.2500
 -77.83   214.57 0.6000 0.6000    92.84 0.2500
 -72.76   215.54 0.6000 0.6000    94.78 0.2500
 -68.84   216.41 0.6000 0.6000    96.52 0.2500
 -65.52   217.23 0.6000 0.6000    98.16 0.2500
 -62.58   218.01 0.6000 0.6000    99.72 0.2500
 -59.90   218.76 0.6000 0.6000   101.22 0.2500
 -57.43   219.48 0.6000 0.6000   102.65 0.2500
 -55.11   220.17 0.6000 0.6000   104.03 0.2500
 -52.92   220.83 0.6000 0.6000   105.36 0.2500
 -50.83   221.46 0.6000 0.6000   106.63 0.2500
 -48.83   222.07 0.6000 0.6000   107.85 0.2500
 -46.91   222.66 0.6000 0.6000   109.02 0.2500
 -45.06   223.22 0.6000 0.6000   110.14 0.2500
 -43.27   223.76 0.6000 0.6000   111.21 0.2500
 -41.52   224.27 0.6000 0.6000   112.24 0.2500
 -39.83   224.77 0.6000 0.6000   113.23 0.2500
 -38.17   225.24 0.6000 0.6000   114.18 0.2500
 -36.55   225.69 0.6000 0.6000   115.08 0.2500
 -34.96   226.12 0.6000 0.6000   115.94 0.2500
 -33.41   226.53 0.6000 0.6000   116.77 0.2500
 -31.88   226.93 0.6000 0.6000   117.55 0.2500
 -30.37   227.30 0.6000 0.6000   118.30 0.2500
 -28.89   227.66 0.6000 0.6000   119.01 0.2500
 -27.43   227.99 0.6000 0.6000   119.69 0.2500
 -25.99   228.31 0.6000 0.6000   120.32 0.2500
 -24.57   228.61 0.6000 0.6000   120.93 0.2500
 -23.16   228.90 0.6000 0.6000   121.50 0.2500
 -21.76   229.17 0.6000 0.6000   122.03 0.2500
 -20.38   229.42 0.6000 0.6000   122.53 0.2500
 -19.02   229.65 0.6000 0.6000   123.00 0.2500
 -17.66   229.87 0.6000 0.6000   123.44 0.2500
 -16.31   230.07 0.6000 0.6000   123.84 0.2500
 -14.98   230.25 0.6000 0.6000   124.21 0.2500
 -13.65   230.42 0.6000 0.6000   124.55 0.2500
 -12.33   230.58 0.6000 0.6000   124.86 0.2500
 -11.01   230.72 0.6000 0.6000   125.13 0.2500
  -9.70   230.84 0.6000 0.6000   125.38 0.2500
  -8.40   230.94 0.6000 0.6000   125.59 0.2500
  -7.10   231.04 0.6000 0.6000   125.77 0.2500
  -5.80   231.11 0.6000 0.6000   125.92 0.2500
  -4.51   231.17 0.6000 0.6000   126.05 0.2500
  -3.22   231.22 0.6000 0.6000   126.14 0.2500
  -1.93   231.25 0.6000 0.6000   126.20 0.2500
  -0.64   231.26 0.6000 0.6000   126.23 0.2500
   0.64   231.26 0.6000 0.6000   126.23 0.2500
   1.93   231.25 0.6000 0.6000   126.20 0.2500
   3.22   231.22 0.6000 0.6000   126.14 0.2500
   4.51   231.17 0.6000 0.6000   126.05 0.2500
   5.80   231.11 0.6000 0.6000   125.92 0.2500
   7.10   231.04 0.6000 0.6000   125.77 0.2500
   8.40   230.94 0.6000 0.6000   125.59 0.2500
   9.70   230.84 0.6000 0.6000   125.38 0.2500
  11.01   230.72 0.6000 0.6000   125.13 0.2500
  12.33   230.58 0.6000 0.6000   124.86 0.2500
  13.65   230.42 0.6000 0.6000   124.55 0.2500
  14.98   230.25 0.6000 0.6000   124.21 0.2500
  16.31   230.07 0.6000 0.6000   123.84 0.2500
  17.66   229.87 0.6000 0.6000   123.44 0.2500
  19.02   229.65 0.6000 0.6000   123.00 0.2500
  20.38   229.42 0.6000 0.6000   122.53 0.2500
  21.76   229.17 0.6000 0.6000   122.03 0.2500
  23.16   228.90 0.6000 0.6000   121.50 0.2500
  24.57   228.61 0.6000 0.6000   120.93 0.2500
  25.99   228.31 0.6000 0.6000   120.32 0.2500
  27.43   227.99 0.6000 0.6000   119.69 0.2500
  28.89   227.66 0.6000 0.6000   119.01 0.2500
  30.37   227.30 0.6000 0.6000   118.30 0.2500
  31.88   226.93 0.6000 0.6000   117.55 0.2500
  33.41   226.53 0.6000 0.6000   116.77 0.2500
  34.96   226.12 0.6000 0.6000   115.94 0.2500
  36.55   225.69 0.6000 0.6000   115.08 0.2500
  38.17   225.24 0.6000 0.6000   114.18 0.2500
  39.83   224.77 0.6000 0.6000   113.23 0.2500
  41.52   224.27 0.6000 0.6000   112.24 0.2500
  43.27   223.76 0.6000 0.6000   111.21 0.2500
  45.06   223.22 0.6000 0.6000   110.14 0.2500
  46.91   222.66 0.6000 0.6000   109.02 0.2500
  48.83   222.07 0.6000 0.6000   107.85 0.2500
  50.83   221.46 0.6000 0.6000   106.63 0.2500
  52.92   220.83 0.6000 0.6000   105.36 0.2500
  55.11   220.17 0.6000 0.6000   104.03 0.2500
  57.43   219.48 0.6000 0.6000   102.65 0.2500
  59.90   218.76 0.6000 0.6000   101.22 0.2500
  62.58   218.01 0.6000 0.6000    99.72 0.2500
  65.52   217.23 0.6000 0.6000    98.16 0.2500
  68.84   216.41 0.6000 0.6000    96.52 0.2500
  72.76   215.54 0.6000 0.6000    94.78 0.2500
  77.83   214.57 0.6000 0.6000    92.84 0.2500
  90.00   213.10 0.6000 0.6000    89.90 0.2500
