# Name of benchmark/experiment: FILLET Experiment 3 (instellation bifurcation)
# Case number: 74
# Branch: warming
# Instellation (S_earth): 1.0125
# XCO2 (ppm): 280.0
# Obliquity (degrees): 23.5
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   221.69 0.6000 0.6000   107.08 0.2500
 -77.83   223.44 0.6000 0.6000   110.58 0.2500
 -72.76   224.60 0.6000 0.6000   112.90 0.2500
 -68.84   225.64 0.6000 0.6000   114.97 0.2500
 -65.52   226.61 0.6000 0.6000   116.92 0.2500
 -62.58   227.54 0.6000 0.6000   118.78 0.2500
 -59.90   228.43 0.6000 0.6000   120.57 0.2500
 -57.43   229.29 0.6000 0.6000   122.28 0.2500
 -55.11   230.11 0.6000 0.6000   123.92 0.2500
 -52.92   230.90 0.6000 0.6000   125.50 0.2500
 -50.83   231.65 0.6000 0.6000   127.01 0.2500
 -48.83   232.38 0.6000 0.6000   128.46 0.2500
 -46.91   233.08 0.6000 0.6000   129.86 0.2500
 -45.06   233.75 0.6000 0.6000   131.19 0.2500
 -43.27   234.39 0.6000 0.6000   132.47 0.2500
 -41.52   235.00 0.6000 0.6000   133.70 0.2500
 -39.83   235.59 0.6000 0.6000   134.88 0.2500
 -38.17   236.15 0.6000 0.6000   136.00 0.2500
 -36.55   236.69 0.6000 0.6000   137.08 0.2500
 -34.96   237.20 0.6000 0.6000   138.11 0.2500
 -33.41   237.69 0.6000 0.6000   139.09 0.2500
 -31.88   238.16 0.6000 0.6000   140.02 0.2500
 -30.37   238.61 0.6000 0.6000   140.91 0.2500
 -28.89   239.03 0.6000 0.6000   141.76 0.2500
 -27.43   239.43 0.6000 0.6000   142.56 0.2500
 -25.99   239.81 0.6000 0.6000   143.33 0.2500
 -24.57   240.17 0.6000 0.6000   144.04 0.2500
 -23.16   240.51 0.6000 0.6000   144.72 0.2500
 -21.76   240.83 0.6000 0.6000   145.36 0.2500
 -20.38   241.13 0.6000 0.6000   145.96 0.2500
 -19.02   241.41 0.6000 0.6000   146.51 0.2500
 -17.66   241.67 0.6000 0.6000   147.03 0.2500
 -16.31   241.91 0.6000 0.6000   147.51 0.2500
 -14.98   242.13 0.6000 0.6000   147.95 0.2500
 -13.65   242.33 0.6000 0.6000   148.36 0.2500
 -12.33   242.51 0.6000 0.6000   148.72 0.2500
 -11.01   242.68 0.6000 0.6000   149.05 0.2500
  -9.70   242.82 0.6000 0.6000   149.34 0.2500
  -8.40   242.95 0.6000 0.6000   149.60 0.2500
  -7.10   243.06 0.6000 0.6000   149.82 0.2500
  -5.80   243.15 0.6000 0.6000   150.00 0.2500
  -4.51   243.22 0.6000 0.6000   150.14 0.2500
  -3.22   243.27 0.6000 0.6000   150.25 0.2500
  -1.93   243.31 0.6000 0.6000   150.32 0.2500
  -0.64   243.33 0.6000 0.6000   150.36 0.2500
   0.64   243.33 0.6000 0.6000   150.36 0.2500
   1.93   243.31 0.6000 0.6000   150.32 0.2500
   3.22   243.27 0.6000 0.6000   150.25 0.2500
   4.51   243.22 0.6000 0.6000   150.14 0.2500
   5.80   243.15 0.6000 0.6000   150.00 0.2500
   7.10   243.06 0.6000 0.6000   149.82 0.2500
   8.40   242.95 0.6000 0.6000   149.60 0.2500
   9.70   242.82 0.6000 0.6000   149.34 0.2500
  11.01   242.68 0.6000 0.6000   149.05 0.2500
  12.33   242.51 0.6000 0.6000   148.72 0.2500
  13.65   242.33 0.6000 0.6000   148.36 0.2500
  14.98   242.13 0.6000 0.6000   147.95 0.2500
  16.31   241.91 0.6000 0.6000   147.51 0.2500
  17.66   241.67 0.6000 0.6000   147.03 0.2500
  19.02   241.41 0.6000 0.6000   146.51 0.2500
  20.38   241.13 0.6000 0.6000   145.96 0.2500
  21.76   240.83 0.6000 0.6000   145.36 0.2500
  23.16   240.51 0.6000 0.6000   144.72 0.2500
  24.57   240.17 0.6000 0.6000   144.04 0.2500
  25.99   239.81 0.6000 0.6000   143.33 0.2500
  27.43   239.43 0.6000 0.6000   142.56 0.2500
  28.89   239.03 0.6000 0.6000   141.76 0.2500
  30.37   238.61 0.6000 0.6000   140.91 0.2500
  31.88   238.16 0.6000 0.6000   140.02 0.2500
  33.41   237.69 0.6000 0.6000   139.09 0.2500
  34.96   237.20 0.6000 0.6000   138.11 0.2500
  36.55   236.69 0.6000 0.6000   137.08 0.2500
  38.17   236.15 0.6000 0.6000   136.00 0.2500
  39.83   235.59 0.6000 0.6000   134.88 0.2500
  41.52   235.00 0.6000 0.6000   133.70 0.2500
  43.27   234.39 0.6000 0.6000   132.47 0.2500
  45.06   233.75 0.6000 0.6000   131.19 0.2500
  46.91   233.08 0.6000 0.6000   129.86 0.2500
  48.83   232.38 0.6000 0.6000   128.46 0.2500
  50.83   231.65 0.6000 0.6000   127.01 0.2500
  52.92   230.90 0.6000 0.6000   125.50 0.2500
  55.11   230.11 0.6000 0.6000   123.92 0.2500
  57.43   229.29 0.6000 0.6000   122.28 0.2500
  59.90   228.43 0.6000 0.6000   120.57 0.2500
  62.58   227.54 0.6000 0.6000   118.78 0.2500
  65.52   226.61 0.6000 0.6000   116.92 0.2500
  68.84   225.64 0.6000 0.6000   114.97 0.2500
  72.76   224.60 0.6000 0.6000   112.90 0.2500
  77.83   223.44 0.6000 0.6000   110.58 0.2500
  90.00   221.69 0.6000 0.6000   107.08 0.2500
