# Name of benchmark/experiment: FILLET Experiment 3 (instellation bifurcation)
# Case number: 5
# Branch: cooling
# Instellation (S_earth): 1.4375
# XCO2 (ppm): 280.0
# Obliquity (degrees): 23.5
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   315.43 0.2250 0.2250   294.56 0.2500
 -77.83   320.24 0.2250 0.2250   304.19 0.2500
 -72.76   323.44 0.2250 0.2250   310.57 0.2500
 -68.84   326.28 0.2250 0.2250   316.26 0.2500
 -65.52   328.96 0.2250 0.2250   321.62 0.2500
 -62.58   331.52 0.2250 0.2250   326.74 0.2500
 -59.90   333.98 0.2250 0.2250   331.65 0.2500
 -57.43   336.33 0.2250 0.2250   336.36 0.2500
 -55.11   338.59 0.2250 0.2250   340.88 0.2500
 -52.92   340.76 0.2250 0.2250   345.22 0.2500
 -50.83   342.84 0.2250 0.2250   349.38 0.2500
 -48.83   344.84 0.2250 0.2250   353.37 0.2500
 -46.91   346.75 0.2250 0.2250   357.21 0.2500
 -45.06   348.59 0.2250 0.2250   360.88 0.2500
 -43.27   350.35 0.2250 0.2250   364.41 0.2500
 -41.52   352.04 0.2250 0.2250   367.78 0.2500
 -39.83   353.66 0.2250 0.2250   371.02 0.2500
 -38.17   355.21 0.2250 0.2250   374.12 0.2500
 -36.55   356.69 0.2250 0.2250   377.08 0.2500
 -34.96   358.10 0.2250 0.2250   379.90 0.2500
 -33.41   359.45 0.2250 0.2250   382.60 0.2500
 -31.88   360.74 0.2250 0.2250   385.18 0.2500
 -30.37   361.96 0.2250 0.2250   387.63 0.2500
 -28.89   363.13 0.2250 0.2250   389.96 0.2500
 -27.43   364.23 0.2250 0.2250   392.16 0.2500
 -25.99   365.28 0.2250 0.2250   394.26 0.2500
 -24.57   366.27 0.2250 0.2250   396.24 0.2500
 -23.16   367.20 0.2250 0.2250   398.10 0.2500
 -21.76   368.08 0.2250 0.2250   399.85 0.2500
 -20.38   368.90 0.2250 0.2250   401.49 0.2500
 -19.02   369.66 0.2250 0.2250   403.03 0.2500
 -17.66   370.38 0.2250 0.2250   404.45 0.2500
 -16.31   371.04 0.2250 0.2250   405.77 0.2500
 -14.98   371.64 0.2250 0.2250   406.99 0.2500
 -13.65   372.20 0.2250 0.2250   408.10 0.2500
 -12.33   372.70 0.2250 0.2250   409.11 0.2500
 -11.01   373.15 0.2250 0.2250   410.01 0.2500
  -9.70   373.56 0.2250 0.2250   410.81 0.2500
  -8.40   373.91 0.2250 0.2250   411.51 0.2500
  -7.10   374.20 0.2250 0.2250   412.11 0.2500
  -5.80   374.45 0.2250 0.2250   412.61 0.2500
  -4.51   374.65 0.2250 0.2250   413.01 0.2500
  -3.22   374.80 0.2250 0.2250   413.31 0.2500
  -1.93   374.90 0.2250 0.2250   413.50 0.2500
  -0.64   374.95 0.2250 0.2250   413.60 0.2500
   0.64   374.95 0.2250 0.2250   413.60 0.2500
   1.93   374.90 0.2250 0.2250   413.50 0.2500
   3.22   374.80 0.2250 0.2250   413.31 0.2500
   4.51   374.65 0.2250 0.2250   413.01 0.2500
   5.80   374.45 0.2250 0.2250   412.61 0.2500
   7.10   374.20 0.2250 0.2250   412.11 0.2500
   8.40   373.91 0.2250 0.2250   411.51 0.2500
   9.70   373.56 0.2250 0.2250   410.81 0.2500
  11.01   373.15 0.2250 0.2250   410.01 0.2500
  12.33   372.70 0.2250 0.2250   409.11 0.2500
  13.65   372.20 0.2250 0.2250   408.10 0.2500
  14.98   371.64 0.2250 0.2250   406.99 0.2500
  16.31   371.04 0.2250 0.2250   405.77 0.2500
  17.66   370.38 0.2250 0.2250   404.45 0.2500
  19.02   369.66 0.2250 0.2250   403.03 0.2500
  20.38   368.90 0.2250 0.2250   401.49 0.2500
  21.76   368.08 0.2250 0.2250   399.85 0.2500
  23.16   367.20 0.2250 0.2250   398.10 0.2500
  24.57   366.27 0.2250 0.2250   396.24 0.2500
  25.99   365.28 0.2250 0.2250   394.26 0.2500
  27.43   364.23 0.2250 0.2250   392.16 0.2500
  28.89   363.13 0.2250 0.2250   389.96 0.2500
  30.37   361.96 0.2250 0.2250   387.63 0.2500
  31.88   360.74 0.2250 0.2250   385.18 0.2500
  33.41   359.45 0.2250 0.2250   382.60 0.2500
  34.96   358.10 0.2250 0.2250   379.90 0.2500
  36.55   356.69 0.2250 0.2250   377.08 0.2500
  38.17   355.21 0.2250 0.2250   374.12 0.2500
  39.83   353.66 0.2250 0.2250   371.02 0.2500
  41.52   352.04 0.2250 0.2250   367.78 0.2500
  43.27   350.35 0.2250 0.2250   364.41 0.2500
  45.06   348.59 0.2250 0.2250   360.88 0.2500
  46.91   346.75 0.2250 0.2250   357.21 0.2500
  48.83   344.84 0.2250 0.2250   353.37 0.2500
  50.83   342.84 0.2250 0.2250   349.38 0.2500
  52.92   340.76 0.2250 0.2250   345.22 0.2500
  55.11   338.59 0.2250 0.2250   340.88 0.2500
  57.43   336.33 0.2250 0.2250   336.36 0.2500
  59.90   333.98 0.2250 0.2250   331.65 0.2500
  62.58   331.52 0.2250 0.2250   326.74 0.2500
  65.52   328.96 0.2250 0.2250   321.62 0.2500
  68.84   326.28 0.2250 0.2250   316.26 0.2500
  72.76   323.44 0.2250 0.2250   310.57 0.2500
  77.83   320.24 0.2250 0.2250   304.19 0.2500
  90.00   315.43 0.2250 0.2250   294.56 0.2500
