# Name of benchmark/experiment: FILLET Experiment 3 (instellation bifurcation)
# Case number: 99
# Branch: warming
# Instellation (S_earth): 1.325
# XCO2 (ppm): 280.0
# Obliquity (degrees): 23.5
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   303.90 0.2250 0.2250   271.51 0.2500
 -77.83   308.34 0.2250 0.2250   280.38 0.2500
 -72.76   311.28 0.2250 0.2250   286.27 0.2500
 -68.84   313.91 0.2250 0.2250   291.51 0.2500
 -65.52   316.38 0.2250 0.2250   296.45 0.2500
 -62.58   318.74 0.2250 0.2250   301.17 0.2500
 -59.90   321.00 0.2250 0.2250   305.69 0.2500
 -57.43   323.17 0.2250 0.2250   310.03 0.2500
 -55.11   325.25 0.2250 0.2250   314.20 0.2500
 -52.92   327.25 0.2250 0.2250   318.20 0.2500
 -50.83   329.17 0.2250 0.2250   322.03 0.2500
 -48.83   331.01 0.2250 0.2250   325.72 0.2500
 -46.91   332.77 0.2250 0.2250   329.25 0.2500
 -45.06   334.47 0.2250 0.2250   332.64 0.2500
 -43.27   336.09 0.2250 0.2250   335.89 0.2500
 -41.52   337.65 0.2250 0.2250   339.00 0.2500
 -39.83   339.14 0.2250 0.2250   341.98 0.2500
 -38.17   340.57 0.2250 0.2250   344.84 0.2500
 -36.55   341.93 0.2250 0.2250   347.56 0.2500
 -34.96   343.24 0.2250 0.2250   350.17 0.2500
 -33.41   344.48 0.2250 0.2250   352.66 0.2500
 -31.88   345.67 0.2250 0.2250   355.03 0.2500
 -30.37   346.79 0.2250 0.2250   357.29 0.2500
 -28.89   347.87 0.2250 0.2250   359.44 0.2500
 -27.43   348.89 0.2250 0.2250   361.47 0.2500
 -25.99   349.85 0.2250 0.2250   363.40 0.2500
 -24.57   350.76 0.2250 0.2250   365.22 0.2500
 -23.16   351.62 0.2250 0.2250   366.94 0.2500
 -21.76   352.43 0.2250 0.2250   368.56 0.2500
 -20.38   353.19 0.2250 0.2250   370.07 0.2500
 -19.02   353.89 0.2250 0.2250   371.49 0.2500
 -17.66   354.55 0.2250 0.2250   372.80 0.2500
 -16.31   355.16 0.2250 0.2250   374.02 0.2500
 -14.98   355.72 0.2250 0.2250   375.14 0.2500
 -13.65   356.23 0.2250 0.2250   376.16 0.2500
 -12.33   356.69 0.2250 0.2250   377.09 0.2500
 -11.01   357.11 0.2250 0.2250   377.92 0.2500
  -9.70   357.48 0.2250 0.2250   378.66 0.2500
  -8.40   357.80 0.2250 0.2250   379.30 0.2500
  -7.10   358.08 0.2250 0.2250   379.86 0.2500
  -5.80   358.31 0.2250 0.2250   380.32 0.2500
  -4.51   358.49 0.2250 0.2250   380.68 0.2500
  -3.22   358.63 0.2250 0.2250   380.96 0.2500
  -1.93   358.72 0.2250 0.2250   381.14 0.2500
  -0.64   358.77 0.2250 0.2250   381.23 0.2500
   0.64   358.77 0.2250 0.2250   381.23 0.2500
   1.93   358.72 0.2250 0.2250   381.14 0.2500
   3.22   358.63 0.2250 0.2250   380.96 0.2500
   4.51   358.49 0.2250 0.2250   380.68 0.2500
   5.80   358.31 0.2250 0.2250   380.32 0.2500
   7.10   358.08 0.2250 0.2250   379.86 0.2500
   8.40   357.80 0.2250 0.2250   379.30 0.2500
   9.70   357.48 0.2250 0.2250   378.66 0.2500
  11.01   357.11 0.2250 0.2250   377.92 0.2500
  12.33   356.69 0.2250 0.2250   377.09 0.2500
  13.65   356.23 0.2250 0.2250   376.16 0.2500
  14.98   355.72 0.2250 0.2250   375.14 0.2500
  16.31   355.16 0.2250 0.2250   374.02 0.2500
  17.66   354.55 0.2250 0.2250   372.80 0.2500
  19.02   353.89 0.2250 0.2250   371.49 0.2500
  20.38   353.19 0.2250 0.2250   370.07 0.2500
  21.76   352.43 0.2250 0.2250   368.56 0.2500
  23.16   351.62 0.2250 0.2250   366.94 0.2500
  24.57   350.76 0.2250 0.2250   365.22 0.2500
  25.99   349.85 0.2250 0.2250   363.40 0.2500
  27.43   348.89 0.2250 0.2250   361.47 0.2500
  28.89   347.87 0.2250 0.2250   359.44 0.2500
  30.37   346.79 0.2250 0.2250   357.29 0.2500
  31.88   345.67 0.2250 0.2250   355.03 0.2500
  33.41   344.48 0.2250 0.2250   352.66 0.2500
  34.96   343.24 0.2250 0.2250   350.17 0.2500
  36.55   341.93 0.2250 0.2250   347.56 0.2500
  38.17   340.57 0.2250 0.2250   344.84 0.2500
  39.83   339.14 0.2250 0.2250   341.98 0.2500
  41.52   337.65 0.2250 0.2250   339.00 0.2500
  43.27   336.09 0.2250 0.2250   335.89 0.2500
  45.06   334.47 0.2250 0.2250   332.64 0.2500
  46.91   332.77 0.2250 0.2250   329.25 0.2500
  48.83   331.01 0.2250 0.2250   325.72 0.2500
  50.83   329.17 0.2250 0.2250   322.03 0.2500
  52.92   327.25 0.2250 0.2250   318.20 0.2500
  55.11   325.25 0.2250 0.2250   314.20 0.2500
  57.43   323.17 0.2250 0.2250   310.03 0.2500
  59.90   321.00 0.2250 0.2250   305.69 0.2500
  62.58   318.74 0.2250 0.2250   301.17 0.2500
  65.52   316.38 0.2250 0.2250   296.45 0.2500
  68.84   313.91 0.2250 0.2250   291.51 0.2500
  72.76   311.28 0.2250 0.2250   286.27 0.2500
  77.83   308.34 0.2250 0.2250   280.38 0.2500
  90.00   303.90 0.2250 0.2250   271.51 0.2500
