# Name of benchmark/experiment: FILLET Experiment 1 (warm start)
# Case number: 17
# Instellation (S_earth): 1.225
# XCO2 (ppm): 280.0
# Obliquity (degrees): 0.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   272.91 0.2250 0.2250   209.53 0.2500
 -77.83   282.38 0.2250 0.2250   228.47 0.2500
 -72.76   287.74 0.2250 0.2250   239.17 0.2500
 -68.84   292.07 0.2250 0.2250   247.84 0.2500
 -65.52   295.87 0.2250 0.2250   255.43 0.2500
 -62.58   299.30 0.2250 0.2250   262.30 0.2500
 -59.90   302.46 0.2250 0.2250   268.62 0.2500
 -57.43   305.40 0.2250 0.2250   274.50 0.2500
 -55.11   308.15 0.2250 0.2250   280.01 0.2500
 -52.92   310.74 0.2250 0.2250   285.18 0.2500
 -50.83   313.19 0.2250 0.2250   290.07 0.2500
 -48.83   315.50 0.2250 0.2250   294.70 0.2500
 -46.91   317.69 0.2250 0.2250   299.09 0.2500
 -45.06   319.78 0.2250 0.2250   303.25 0.2500
 -43.27   321.76 0.2250 0.2250   307.21 0.2500
 -41.52   323.64 0.2250 0.2250   310.97 0.2500
 -39.83   325.43 0.2250 0.2250   314.55 0.2500
 -38.17   327.13 0.2250 0.2250   317.95 0.2500
 -36.55   328.75 0.2250 0.2250   321.19 0.2500
 -34.96   330.28 0.2250 0.2250   324.27 0.2500
 -33.41   331.75 0.2250 0.2250   327.19 0.2500
 -31.88   333.13 0.2250 0.2250   329.97 0.2500
 -30.37   334.45 0.2250 0.2250   332.60 0.2500
 -28.89   335.70 0.2250 0.2250   335.09 0.2500
 -27.43   336.87 0.2250 0.2250   337.45 0.2500
 -25.99   337.99 0.2250 0.2250   339.68 0.2500
 -24.57   339.04 0.2250 0.2250   341.78 0.2500
 -23.16   340.03 0.2250 0.2250   343.75 0.2500
 -21.76   340.95 0.2250 0.2250   345.61 0.2500
 -20.38   341.82 0.2250 0.2250   347.34 0.2500
 -19.02   342.63 0.2250 0.2250   348.95 0.2500
 -17.66   343.38 0.2250 0.2250   350.45 0.2500
 -16.31   344.07 0.2250 0.2250   351.84 0.2500
 -14.98   344.71 0.2250 0.2250   353.11 0.2500
 -13.65   345.29 0.2250 0.2250   354.28 0.2500
 -12.33   345.81 0.2250 0.2250   355.33 0.2500
 -11.01   346.29 0.2250 0.2250   356.27 0.2500
  -9.70   346.71 0.2250 0.2250   357.11 0.2500
  -8.40   347.07 0.2250 0.2250   357.84 0.2500
  -7.10   347.38 0.2250 0.2250   358.47 0.2500
  -5.80   347.64 0.2250 0.2250   358.99 0.2500
  -4.51   347.85 0.2250 0.2250   359.40 0.2500
  -3.22   348.01 0.2250 0.2250   359.71 0.2500
  -1.93   348.11 0.2250 0.2250   359.92 0.2500
  -0.64   348.16 0.2250 0.2250   360.02 0.2500
   0.64   348.16 0.2250 0.2250   360.02 0.2500
   1.93   348.11 0.2250 0.2250   359.92 0.2500
   3.22   348.01 0.2250 0.2250   359.71 0.2500
   4.51   347.85 0.2250 0.2250   359.40 0.2500
   5.80   347.64 0.2250 0.2250   358.99 0.2500
   7.10   347.38 0.2250 0.2250   358.47 0.2500
   8.40   347.07 0.2250 0.2250   357.84 0.2500
   9.70   346.71 0.2250 0.2250   357.11 0.2500
  11.01   346.29 0.2250 0.2250   356.27 0.2500
  12.33   345.81 0.2250 0.2250   355.33 0.2500
  13.65   345.29 0.2250 0.2250   354.28 0.2500
  14.98   344.71 0.2250 0.2250   353.11 0.2500
  16.31   344.07 0.2250 0.2250   351.84 0.2500
  17.66   343.38 0.2250 0.2250   350.45 0.2500
  19.02   342.63 0.2250 0.2250   348.95 0.2500
  20.38   341.82 0.2250 0.2250   347.34 0.2500
  21.76   340.95 0.2250 0.2250   345.61 0.2500
  23.16   340.03 0.2250 0.2250   343.75 0.2500
  24.57   339.04 0.2250 0.2250   341.78 0.2500
  25.99   337.99 0.2250 0.2250   339.68 0.2500
  27.43   336.87 0.2250 0.2250   337.45 0.2500
  28.89   335.70 0.2250 0.2250   335.09 0.2500
  30.37   334.45 0.2250 0.2250   332.60 0.2500
  31.88   333.13 0.2250 0.2250   329.97 0.2500
  33.41   331.75 0.2250 0.2250   327.19 0.2500
  34.96   330.28 0.2250 0.2250   324.27 0.2500
  36.55   328.75 0.2250 0.2250   321.19 0.2500
  38.17   327.13 0.2250 0.2250   317.95 0.2500
  39.83   325.43 0.2250 0.2250   314.55 0.2500
  41.52   323.64 0.2250 0.2250   310.97 0.2500
  43.27   321.76 0.2250 0.2250   307.21 0.2500
  45.06   319.78 0.2250 0.2250   303.25 0.2500
  46.91   317.69 0.2250 0.2250   299.09 0.2500
  48.83   315.50 0.2250 0.2250   294.70 0.2500
  50.83   313.19 0.2250 0.2250   290.07 0.2500
  52.92   310.74 0.2250 0.2250   285.18 0.2500
  55.11   308.15 0.2250 0.2250   280.01 0.2500
  57.43   305.40 0.2250 0.2250   274.50 0.2500
  59.90   302.46 0.2250 0.2250   268.62 0.2500
  62.58   299.30 0.2250 0.2250   262.30 0.2500
  65.52   295.87 0.2250 0.2250   255.43 0.2500
  68.84   292.07 0.2250 0.2250   247.84 0.2500
  72.76   287.74 0.2250 0.2250   239.17 0.2500
  77.83   282.38 0.2250 0.2250   228.47 0.2500
  90.00   272.91 0.2250 0.2250   209.53 0.2500
