# Name of benchmark/experiment: FILLET Experiment 2a (cold start, au)
# Case number: 42
# Instellation (S_earth): 1.108033
# XCO2 (ppm): 280.0
# Obliquity (degrees): 20.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -81.45   227.80 0.6000 0.6000   119.30 0.2500
 -75.16   228.95 0.6000 0.6000   121.60 0.2500
 -70.81   230.08 0.6000 0.6000   123.86 0.2500
 -67.25   231.18 0.6000 0.6000   126.07 0.2500
 -64.16   232.26 0.6000 0.6000   128.21 0.2500
 -61.38   233.29 0.6000 0.6000   130.29 0.2500
 -58.82   234.29 0.6000 0.6000   132.28 0.2500
 -56.44   235.25 0.6000 0.6000   134.20 0.2500
 -54.20   236.17 0.6000 0.6000   136.05 0.2500
 -52.08   237.06 0.6000 0.6000   137.82 0.2500
 -50.06   237.91 0.6000 0.6000   139.52 0.2500
 -48.11   238.73 0.6000 0.6000   141.16 0.2500
 -46.24   239.51 0.6000 0.6000   142.72 0.2500
 -44.43   240.26 0.6000 0.6000   144.23 0.2500
 -42.67   240.98 0.6000 0.6000   145.67 0.2500
 -40.96   241.67 0.6000 0.6000   147.05 0.2500
 -39.30   242.33 0.6000 0.6000   148.37 0.2500
 -37.67   242.97 0.6000 0.6000   149.63 0.2500
 -36.08   243.57 0.6000 0.6000   150.84 0.2500
 -34.52   244.15 0.6000 0.6000   152.00 0.2500
 -32.99   244.70 0.6000 0.6000   153.10 0.2500
 -31.48   245.22 0.6000 0.6000   154.15 0.2500
 -30.00   245.72 0.6000 0.6000   155.15 0.2500
 -28.54   246.20 0.6000 0.6000   156.10 0.2500
 -27.10   246.65 0.6000 0.6000   157.00 0.2500
 -25.68   247.08 0.6000 0.6000   157.86 0.2500
 -24.27   247.48 0.6000 0.6000   158.66 0.2500
 -22.89   247.86 0.6000 0.6000   159.42 0.2500
 -21.51   248.22 0.6000 0.6000   160.14 0.2500
 -20.15   248.55 0.6000 0.6000   160.81 0.2500
 -18.80   248.87 0.6000 0.6000   161.43 0.2500
 -17.46   249.16 0.6000 0.6000   162.01 0.2500
 -16.13   249.43 0.6000 0.6000   162.55 0.2500
 -14.81   249.67 0.6000 0.6000   163.05 0.2500
 -13.49   249.90 0.6000 0.6000   163.50 0.2500
 -12.19   250.11 0.6000 0.6000   163.91 0.2500
 -10.89   250.29 0.6000 0.6000   164.28 0.2500
  -9.59   250.45 0.6000 0.6000   164.61 0.2500
  -8.31   250.60 0.6000 0.6000   164.89 0.2500
  -7.02   250.72 0.6000 0.6000   165.14 0.2500
  -5.74   250.82 0.6000 0.6000   165.34 0.2500
  -4.46   250.90 0.6000 0.6000   165.50 0.2500
  -3.18   250.96 0.6000 0.6000   165.62 0.2500
  -1.91   251.00 0.6000 0.6000   165.70 0.2500
  -0.64   251.02 0.6000 0.6000   165.74 0.2500
   0.64   251.02 0.6000 0.6000   165.74 0.2500
   1.91   251.00 0.6000 0.6000   165.70 0.2500
   3.18   250.96 0.6000 0.6000   165.62 0.2500
   4.46   250.90 0.6000 0.6000   165.50 0.2500
   5.74   250.82 0.6000 0.6000   165.34 0.2500
   7.02   250.72 0.6000 0.6000   165.14 0.2500
   8.31   250.60 0.6000 0.6000   164.89 0.2500
   9.59   250.45 0.6000 0.6000   164.61 0.2500
  10.89   250.29 0.6000 0.6000   164.28 0.2500
  12.19   250.11 0.6000 0.6000   163.91 0.2500
  13.49   249.90 0.6000 0.6000   163.50 0.2500
  14.81   249.67 0.6000 0.6000   163.05 0.2500
  16.13   249.43 0.6000 0.6000   162.55 0.2500
  17.46   249.16 0.6000 0.6000   162.01 0.2500
  18.80   248.87 0.6000 0.6000   161.43 0.2500
  20.15   248.55 0.6000 0.6000   160.81 0.2500
  21.51   248.22 0.6000 0.6000   160.14 0.2500
  22.89   247.86 0.6000 0.6000   159.42 0.2500
  24.27   247.48 0.6000 0.6000   158.66 0.2500
  25.68   247.08 0.6000 0.6000   157.86 0.2500
  27.10   246.65 0.6000 0.6000   157.00 0.2500
  28.54   246.20 0.6000 0.6000   156.10 0.2500
  30.00   245.72 0.6000 0.6000   155.15 0.2500
  31.48   245.22 0.6000 0.6000   154.15 0.2500
  32.99   244.70 0.6000 0.6000   153.10 0.2500
  34.52   244.15 0.6000 0.6000   152.00 0.2500
  36.08   243.57 0.6000 0.6000   150.84 0.2500
  37.67   242.97 0.6000 0.6000   149.63 0.2500
  39.30   242.33 0.6000 0.6000   148.37 0.2500
  40.96   241.67 0.6000 0.6000   147.05 0.2500
  42.67   240.98 0.6000 0.6000   145.67 0.2500
  44.43   240.26 0.6000 0.6000   144.23 0.2500
  46.24   239.51 0.6000 0.6000   142.72 0.2500
  48.11   238.73 0.6000 0.6000   141.16 0.2500
  50.06   237.91 0.6000 0.6000   139.52 0.2500
  52.08   237.06 0.6000 0.6000   137.82 0.2500
  54.20   236.17 0.6000 0.6000   136.05 0.2500
  56.44   235.25 0.6000 0.6000   134.20 0.2500
  58.82   234.29 0.6000 0.6000   132.28 0.2500
  61.38   233.29 0.6000 0.6000   130.29 0.2500
  64.16   232.26 0.6000 0.6000   128.21 0.2500
  67.25   231.18 0.6000 0.6000   126.07 0.2500
  70.81   230.08 0.6000 0.6000   123.86 0.2500
  75.16   228.95 0.6000 0.6000   121.60 0.2500
  81.45   227.80 0.6000 0.6000   119.30 0.2500
