# Name of benchmark/experiment: FILLET Experiment 2 (cold start)
# Case number: 143
# Instellation (S_earth): 1.3
# XCO2 (ppm): 280.0
# Obliquity (degrees): 70.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -81.45   263.52 0.6000 0.6000   190.74 0.2500
 -75.16   263.08 0.6000 0.6000   189.87 0.2500
 -70.81   262.64 0.6000 0.6000   188.98 0.2500
 -67.25   262.20 0.6000 0.6000   188.10 0.2500
 -64.16   261.76 0.6000 0.6000   187.22 0.2500
 -61.38   261.34 0.6000 0.6000   186.38 0.2500
 -58.82   260.93 0.6000 0.6000   185.55 0.2500
 -56.44   260.53 0.6000 0.6000   184.76 0.2500
 -54.20   260.14 0.6000 0.6000   183.98 0.2500
 -52.08   259.76 0.6000 0.6000   183.23 0.2500
 -50.06   259.39 0.6000 0.6000   182.49 0.2500
 -48.11   259.03 0.6000 0.6000   181.77 0.2500
 -46.24   258.68 0.6000 0.6000   181.06 0.2500
 -44.43   258.33 0.6000 0.6000   180.37 0.2500
 -42.67   258.00 0.6000 0.6000   179.70 0.2500
 -40.96   257.67 0.6000 0.6000   179.04 0.2500
 -39.30   257.35 0.6000 0.6000   178.40 0.2500
 -37.67   257.04 0.6000 0.6000   177.79 0.2500
 -36.08   256.75 0.6000 0.6000   177.19 0.2500
 -34.52   256.46 0.6000 0.6000   176.62 0.2500
 -32.99   256.19 0.6000 0.6000   176.08 0.2500
 -31.48   255.93 0.6000 0.6000   175.55 0.2500
 -30.00   255.68 0.6000 0.6000   175.06 0.2500
 -28.54   255.44 0.6000 0.6000   174.58 0.2500
 -27.10   255.22 0.6000 0.6000   174.14 0.2500
 -25.68   255.00 0.6000 0.6000   173.71 0.2500
 -24.27   254.80 0.6000 0.6000   173.31 0.2500
 -22.89   254.61 0.6000 0.6000   172.93 0.2500
 -21.51   254.44 0.6000 0.6000   172.57 0.2500
 -20.15   254.27 0.6000 0.6000   172.24 0.2500
 -18.80   254.11 0.6000 0.6000   171.93 0.2500
 -17.46   253.97 0.6000 0.6000   171.64 0.2500
 -16.13   253.84 0.6000 0.6000   171.38 0.2500
 -14.81   253.72 0.6000 0.6000   171.14 0.2500
 -13.49   253.61 0.6000 0.6000   170.92 0.2500
 -12.19   253.51 0.6000 0.6000   170.72 0.2500
 -10.89   253.42 0.6000 0.6000   170.54 0.2500
  -9.59   253.34 0.6000 0.6000   170.39 0.2500
  -8.31   253.28 0.6000 0.6000   170.25 0.2500
  -7.02   253.22 0.6000 0.6000   170.14 0.2500
  -5.74   253.17 0.6000 0.6000   170.04 0.2500
  -4.46   253.13 0.6000 0.6000   169.97 0.2500
  -3.18   253.11 0.6000 0.6000   169.91 0.2500
  -1.91   253.09 0.6000 0.6000   169.87 0.2500
  -0.64   253.08 0.6000 0.6000   169.85 0.2500
   0.64   253.08 0.6000 0.6000   169.85 0.2500
   1.91   253.09 0.6000 0.6000   169.87 0.2500
   3.18   253.11 0.6000 0.6000   169.91 0.2500
   4.46   253.13 0.6000 0.6000   169.97 0.2500
   5.74   253.17 0.6000 0.6000   170.04 0.2500
   7.02   253.22 0.6000 0.6000   170.14 0.2500
   8.31   253.28 0.6000 0.6000   170.25 0.2500
   9.59   253.34 0.6000 0.6000   170.39 0.2500
  10.89   253.42 0.6000 0.6000   170.54 0.2500
  12.19   253.51 0.6000 0.6000   170.72 0.2500
  13.49   253.61 0.6000 0.6000   170.92 0.2500
  14.81   253.72 0.6000 0.6000   171.14 0.2500
  16.13   253.84 0.6000 0.6000   171.38 0.2500
  17.46   253.97 0.6000 0.6000   171.64 0.2500
  18.80   254.11 0.6000 0.6000   171.93 0.2500
  20.15   254.27 0.6000 0.6000   172.24 0.2500
  21.51   254.44 0.6000 0.6000   172.57 0.2500
  22.89   254.61 0.6000 0.6000   172.93 0.2500
  24.27   254.80 0.6000 0.6000   173.31 0.2500
  25.68   255.00 0.6000 0.6000   173.71 0.2500
  27.10   255.22 0.6000 0.6000   174.14 0.2500
  28.54   255.44 0.6000 0.6000   174.58 0.2500
  30.00   255.68 0.6000 0.6000   175.06 0.2500
  31.48   255.93 0.6000 0.6000   175.55 0.2500
  32.99   256.19 0.6000 0.6000   176.08 0.2500
  34.52   256.46 0.6000 0.6000   176.62 0.2500
  36.08   256.75 0.6000 0.6000   177.19 0.2500
  37.67   257.04 0.6000 0.6000   177.79 0.2500
  39.30   257.35 0.6000 0.6000   178.40 0.2500
  40.96   257.67 0.6000 0.6000   179.04 0.2500
  42.67   258.00 0.6000 0.6000   179.70 0.2500
  44.43   258.33 0.6000 0.6000   180.37 0.2500
  46.24   258.68 0.6000 0.6000   181.06 0.2500
  48.11   259.03 0.6000 0.6000   181.77 0.2500
  50.06   259.39 0.6000 0.6000   182.49 0.2500
  52.08   259.76 0.6000 0.6000   183.23 0.2500
  54.20   260.14 0.6000 0.6000   183.98 0.2500
  56.44   260.53 0.6000 0.6000   184.76 0.2500
  58.82   260.93 0.6000 0.6000   185.55 0.2500
  61.38   261.34 0.6000 0.6000   186.38 0.2500
  64.16   261.76 0.6000 0.6000   187.22 0.2500
  67.25   262.20 0.6000 0.6000   188.10 0.2500
  70.81   262.64 0.6000 0.6000   188.98 0.2500
  75.16   263.08 0.6000 0.6000   189.87 0.2500
  81.45   263.52 0.6000 0.6000   190.74 0.2500
