# Name of benchmark/experiment: FILLET Experiment 2 (cold start)
# Case number: 127
# Instellation (S_earth): 1.375
# XCO2 (ppm): 280.0
# Obliquity (degrees): 60.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -81.45   265.01 0.6000 0.6000   193.72 0.2500
 -75.16   264.75 0.6000 0.6000   193.20 0.2500
 -70.81   264.49 0.6000 0.6000   192.67 0.2500
 -67.25   264.22 0.6000 0.6000   192.15 0.2500
 -64.16   263.97 0.6000 0.6000   191.64 0.2500
 -61.38   263.73 0.6000 0.6000   191.17 0.2500
 -58.82   263.51 0.6000 0.6000   190.72 0.2500
 -56.44   263.30 0.6000 0.6000   190.29 0.2500
 -54.20   263.09 0.6000 0.6000   189.88 0.2500
 -52.08   262.89 0.6000 0.6000   189.48 0.2500
 -50.06   262.70 0.6000 0.6000   189.10 0.2500
 -48.11   262.52 0.6000 0.6000   188.74 0.2500
 -46.24   262.34 0.6000 0.6000   188.39 0.2500
 -44.43   262.18 0.6000 0.6000   188.06 0.2500
 -42.67   262.02 0.6000 0.6000   187.74 0.2500
 -40.96   261.87 0.6000 0.6000   187.44 0.2500
 -39.30   261.73 0.6000 0.6000   187.17 0.2500
 -37.67   261.61 0.6000 0.6000   186.91 0.2500
 -36.08   261.49 0.6000 0.6000   186.68 0.2500
 -34.52   261.38 0.6000 0.6000   186.46 0.2500
 -32.99   261.28 0.6000 0.6000   186.26 0.2500
 -31.48   261.19 0.6000 0.6000   186.08 0.2500
 -30.00   261.11 0.6000 0.6000   185.92 0.2500
 -28.54   261.04 0.6000 0.6000   185.77 0.2500
 -27.10   260.97 0.6000 0.6000   185.64 0.2500
 -25.68   260.91 0.6000 0.6000   185.53 0.2500
 -24.27   260.86 0.6000 0.6000   185.42 0.2500
 -22.89   260.81 0.6000 0.6000   185.33 0.2500
 -21.51   260.77 0.6000 0.6000   185.25 0.2500
 -20.15   260.74 0.6000 0.6000   185.18 0.2500
 -18.80   260.71 0.6000 0.6000   185.11 0.2500
 -17.46   260.68 0.6000 0.6000   185.06 0.2500
 -16.13   260.66 0.6000 0.6000   185.01 0.2500
 -14.81   260.64 0.6000 0.6000   184.97 0.2500
 -13.49   260.62 0.6000 0.6000   184.94 0.2500
 -12.19   260.60 0.6000 0.6000   184.91 0.2500
 -10.89   260.59 0.6000 0.6000   184.88 0.2500
  -9.59   260.58 0.6000 0.6000   184.86 0.2500
  -8.31   260.57 0.6000 0.6000   184.84 0.2500
  -7.02   260.56 0.6000 0.6000   184.83 0.2500
  -5.74   260.56 0.6000 0.6000   184.81 0.2500
  -4.46   260.55 0.6000 0.6000   184.80 0.2500
  -3.18   260.55 0.6000 0.6000   184.80 0.2500
  -1.91   260.55 0.6000 0.6000   184.79 0.2500
  -0.64   260.55 0.6000 0.6000   184.79 0.2500
   0.64   260.55 0.6000 0.6000   184.79 0.2500
   1.91   260.55 0.6000 0.6000   184.79 0.2500
   3.18   260.55 0.6000 0.6000   184.80 0.2500
   4.46   260.55 0.6000 0.6000   184.80 0.2500
   5.74   260.56 0.6000 0.6000   184.81 0.2500
   7.02   260.56 0.6000 0.6000   184.83 0.2500
   8.31   260.57 0.6000 0.6000   184.84 0.2500
   9.59   260.58 0.6000 0.6000   184.86 0.2500
  10.89   260.59 0.6000 0.6000   184.88 0.2500
  12.19   260.60 0.6000 0.6000   184.91 0.2500
  13.49   260.62 0.6000 0.6000   184.94 0.2500
  14.81   260.64 0.6000 0.6000   184.97 0.2500
  16.13   260.66 0.6000 0.6000   185.01 0.2500
  17.46   260.68 0.6000 0.6000   185.06 0.2500
  18.80   260.71 0.6000 0.6000   185.11 0.2500
  20.15   260.74 0.6000 0.6000   185.18 0.2500
  21.51   260.77 0.6000 0.6000   185.25 0.2500
  22.89   260.81 0.6000 0.6000   185.33 0.2500
  24.27   260.86 0.6000 0.6000   185.42 0.2500
  25.68   260.91 0.6000 0.6000   185.53 0.2500
  27.10   260.97 0.6000 0.6000   185.64 0.2500
  28.54   261.04 0.6000 0.6000   185.77 0.2500
  30.00   261.11 0.6000 0.6000   185.92 0.2500
  31.48   261.19 0.6000 0.6000   186.08 0.2500
  32.99   261.28 0.6000 0.6000   186.26 0.2500
  34.52   261.38 0.6000 0.6000   186.46 0.2500
  36.08   261.49 0.6000 0.6000   186.68 0.2500
  37.67   261.61 0.6000 0.6000   186.91 0.2500
  39.30   261.73 0.6000 0.6000   187.17 0.2500
  40.96   261.87 0.6000 0.6000   187.44 0.2500
  42.67   262.02 0.6000 0.6000   187.74 0.2500
  44.43   262.18 0.6000 0.6000   188.06 0.2500
  46.24   262.34 0.6000 0.6000   188.39 0.2500
  48.11   262.52 0.6000 0.6000   188.74 0.2500
  50.06   262.70 0.6000 0.6000   189.10 0.2500
  52.08   262.89 0.6000 0.6000   189.48 0.2500
  54.20   263.09 0.6000 0.6000   189.88 0.2500
  56.44   263.30 0.6000 0.6000   190.29 0.2500
  58.82   263.51 0.6000 0.6000   190.72 0.2500
  61.38   263.73 0.6000 0.6000   191.17 0.2500
  64.16   263.97 0.6000 0.6000   191.64 0.2500
  67.25   264.22 0.6000 0.6000   192.15 0.2500
  70.81   264.49 0.6000 0.6000   192.67 0.2500
  75.16   264.75 0.6000 0.6000   193.20 0.2500
  81.45   265.01 0.6000 0.6000   193.72 0.2500
