# Name of benchmark/experiment: FILLET Experiment 2 (cold start)
# Case number: 17
# Instellation (S_earth): 1.475
# XCO2 (ppm): 280.0
# Obliquity (degrees): 0.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   294.29 0.2250 0.2250   252.29 0.2500
 -77.83   305.70 0.2250 0.2250   275.09 0.2500
 -72.76   312.14 0.2250 0.2250   287.98 0.2500
 -68.84   317.36 0.2250 0.2250   298.42 0.2500
 -65.52   321.93 0.2250 0.2250   307.56 0.2500
 -62.58   326.06 0.2250 0.2250   315.83 0.2500
 -59.90   329.87 0.2250 0.2250   323.44 0.2500
 -57.43   333.41 0.2250 0.2250   330.52 0.2500
 -55.11   336.72 0.2250 0.2250   337.15 0.2500
 -52.92   339.84 0.2250 0.2250   343.39 0.2500
 -50.83   342.79 0.2250 0.2250   349.27 0.2500
 -48.83   345.57 0.2250 0.2250   354.85 0.2500
 -46.91   348.21 0.2250 0.2250   360.13 0.2500
 -45.06   350.72 0.2250 0.2250   365.14 0.2500
 -43.27   353.10 0.2250 0.2250   369.91 0.2500
 -41.52   355.37 0.2250 0.2250   374.44 0.2500
 -39.83   357.52 0.2250 0.2250   378.75 0.2500
 -38.17   359.57 0.2250 0.2250   382.84 0.2500
 -36.55   361.52 0.2250 0.2250   386.74 0.2500
 -34.96   363.37 0.2250 0.2250   390.44 0.2500
 -33.41   365.13 0.2250 0.2250   393.96 0.2500
 -31.88   366.80 0.2250 0.2250   397.31 0.2500
 -30.37   368.39 0.2250 0.2250   400.47 0.2500
 -28.89   369.89 0.2250 0.2250   403.48 0.2500
 -27.43   371.31 0.2250 0.2250   406.32 0.2500
 -25.99   372.65 0.2250 0.2250   409.00 0.2500
 -24.57   373.91 0.2250 0.2250   411.53 0.2500
 -23.16   375.10 0.2250 0.2250   413.91 0.2500
 -21.76   376.22 0.2250 0.2250   416.14 0.2500
 -20.38   377.26 0.2250 0.2250   418.22 0.2500
 -19.02   378.23 0.2250 0.2250   420.17 0.2500
 -17.66   379.14 0.2250 0.2250   421.97 0.2500
 -16.31   379.97 0.2250 0.2250   423.64 0.2500
 -14.98   380.74 0.2250 0.2250   425.18 0.2500
 -13.65   381.44 0.2250 0.2250   426.58 0.2500
 -12.33   382.07 0.2250 0.2250   427.84 0.2500
 -11.01   382.64 0.2250 0.2250   428.98 0.2500
  -9.70   383.15 0.2250 0.2250   429.99 0.2500
  -8.40   383.59 0.2250 0.2250   430.87 0.2500
  -7.10   383.96 0.2250 0.2250   431.62 0.2500
  -5.80   384.27 0.2250 0.2250   432.25 0.2500
  -4.51   384.52 0.2250 0.2250   432.75 0.2500
  -3.22   384.71 0.2250 0.2250   433.12 0.2500
  -1.93   384.84 0.2250 0.2250   433.37 0.2500
  -0.64   384.90 0.2250 0.2250   433.50 0.2500
   0.64   384.90 0.2250 0.2250   433.50 0.2500
   1.93   384.84 0.2250 0.2250   433.37 0.2500
   3.22   384.71 0.2250 0.2250   433.12 0.2500
   4.51   384.52 0.2250 0.2250   432.75 0.2500
   5.80   384.27 0.2250 0.2250   432.25 0.2500
   7.10   383.96 0.2250 0.2250   431.62 0.2500
   8.40   383.59 0.2250 0.2250   430.87 0.2500
   9.70   383.15 0.2250 0.2250   429.99 0.2500
  11.01   382.64 0.2250 0.2250   428.98 0.2500
  12.33   382.07 0.2250 0.2250   427.84 0.2500
  13.65   381.44 0.2250 0.2250   426.58 0.2500
  14.98   380.74 0.2250 0.2250   425.18 0.2500
  16.31   379.97 0.2250 0.2250   423.64 0.2500
  17.66   379.14 0.2250 0.2250   421.97 0.2500
  19.02   378.23 0.2250 0.2250   420.17 0.2500
  20.38   377.26 0.2250 0.2250   418.22 0.2500
  21.76   376.22 0.2250 0.2250   416.14 0.2500
  23.16   375.10 0.2250 0.2250   413.91 0.2500
  24.57   373.91 0.2250 0.2250   411.53 0.2500
  25.99   372.65 0.2250 0.2250   409.00 0.2500
  27.43   371.31 0.2250 0.2250   406.32 0.2500
  28.89   369.89 0.2250 0.2250   403.48 0.2500
  30.37   368.39 0.2250 0.2250   400.47 0.2500
  31.88   366.80 0.2250 0.2250   397.31 0.2500
  33.41   365.13 0.2250 0.2250   393.96 0.2500
  34.96   363.37 0.2250 0.2250   390.44 0.2500
  36.55   361.52 0.2250 0.2250   386.74 0.2500
  38.17   359.57 0.2250 0.2250   382.84 0.2500
  39.83   357.52 0.2250 0.2250   378.75 0.2500
  41.52   355.37 0.2250 0.2250   374.44 0.2500
  43.27   353.10 0.2250 0.2250   369.91 0.2500
  45.06   350.72 0.2250 0.2250   365.14 0.2500
  46.91   348.21 0.2250 0.2250   360.13 0.2500
  48.83   345.57 0.2250 0.2250   354.85 0.2500
  50.83   342.79 0.2250 0.2250   349.27 0.2500
  52.92   339.84 0.2250 0.2250   343.39 0.2500
  55.11   336.72 0.2250 0.2250   337.15 0.2500
  57.43   333.41 0.2250 0.2250   330.52 0.2500
  59.90   329.87 0.2250 0.2250   323.44 0.2500
  62.58   326.06 0.2250 0.2250   315.83 0.2500
  65.52   321.93 0.2250 0.2250   307.56 0.2500
  68.84   317.36 0.2250 0.2250   298.42 0.2500
  72.76   312.14 0.2250 0.2250   287.98 0.2500
  77.83   305.70 0.2250 0.2250   275.09 0.2500
  90.00   294.29 0.2250 0.2250   252.29 0.2500
