# Name of benchmark/experiment: FILLET Experiment 2 (cold start)
# Case number: 1
# Instellation (S_earth): 1.075
# XCO2 (ppm): 280.0
# Obliquity (degrees): 0.0
# Mode: seasonal
#
# Columns of data (annually averaged for last orbit)
# Lat Tsurf Asurf ATOA OLR Fland
 -90.00   215.60 0.6000 0.6000    94.90 0.2500
 -77.83   219.89 0.6000 0.6000   103.48 0.2500
 -72.76   222.31 0.6000 0.6000   108.33 0.2500
 -68.84   224.28 0.6000 0.6000   112.25 0.2500
 -65.52   226.00 0.6000 0.6000   115.69 0.2500
 -62.58   227.55 0.6000 0.6000   118.80 0.2500
 -59.90   228.98 0.6000 0.6000   121.67 0.2500
 -57.43   230.31 0.6000 0.6000   124.33 0.2500
 -55.11   231.56 0.6000 0.6000   126.82 0.2500
 -52.92   232.73 0.6000 0.6000   129.17 0.2500
 -50.83   233.84 0.6000 0.6000   131.38 0.2500
 -48.83   234.89 0.6000 0.6000   133.48 0.2500
 -46.91   235.88 0.6000 0.6000   135.47 0.2500
 -45.06   236.83 0.6000 0.6000   137.35 0.2500
 -43.27   237.72 0.6000 0.6000   139.14 0.2500
 -41.52   238.57 0.6000 0.6000   140.85 0.2500
 -39.83   239.38 0.6000 0.6000   142.47 0.2500
 -38.17   240.16 0.6000 0.6000   144.01 0.2500
 -36.55   240.89 0.6000 0.6000   145.48 0.2500
 -34.96   241.58 0.6000 0.6000   146.87 0.2500
 -33.41   242.25 0.6000 0.6000   148.19 0.2500
 -31.88   242.88 0.6000 0.6000   149.45 0.2500
 -30.37   243.47 0.6000 0.6000   150.64 0.2500
 -28.89   244.04 0.6000 0.6000   151.77 0.2500
 -27.43   244.57 0.6000 0.6000   152.84 0.2500
 -25.99   245.07 0.6000 0.6000   153.85 0.2500
 -24.57   245.55 0.6000 0.6000   154.80 0.2500
 -23.16   246.00 0.6000 0.6000   155.70 0.2500
 -21.76   246.42 0.6000 0.6000   156.53 0.2500
 -20.38   246.81 0.6000 0.6000   157.32 0.2500
 -19.02   247.18 0.6000 0.6000   158.05 0.2500
 -17.66   247.52 0.6000 0.6000   158.73 0.2500
 -16.31   247.83 0.6000 0.6000   159.36 0.2500
 -14.98   248.12 0.6000 0.6000   159.93 0.2500
 -13.65   248.38 0.6000 0.6000   160.46 0.2500
 -12.33   248.62 0.6000 0.6000   160.94 0.2500
 -11.01   248.83 0.6000 0.6000   161.37 0.2500
  -9.70   249.02 0.6000 0.6000   161.75 0.2500
  -8.40   249.19 0.6000 0.6000   162.08 0.2500
  -7.10   249.33 0.6000 0.6000   162.36 0.2500
  -5.80   249.45 0.6000 0.6000   162.59 0.2500
  -4.51   249.54 0.6000 0.6000   162.78 0.2500
  -3.22   249.61 0.6000 0.6000   162.92 0.2500
  -1.93   249.66 0.6000 0.6000   163.02 0.2500
  -0.64   249.68 0.6000 0.6000   163.06 0.2500
   0.64   249.68 0.6000 0.6000   163.06 0.2500
   1.93   249.66 0.6000 0.6000   163.02 0.2500
   3.22   249.61 0.6000 0.6000   162.92 0.2500
   4.51   249.54 0.6000 0.6000   162.78 0.2500
   5.80   249.45 0.6000 0.6000   162.59 0.2500
   7.10   249.33 0.6000 0.6000   162.36 0.2500
   8.40   249.19 0.6000 0.6000   162.08 0.2500
   9.70   249.02 0.6000 0.6000   161.75 0.2500
  11.01   248.83 0.6000 0.6000   161.37 0.2500
  12.33   248.62 0.6000 0.6000   160.94 0.2500
  13.65   248.38 0.6000 0.6000   160.46 0.2500
  14.98   248.12 0.6000 0.6000   159.93 0.2500
  16.31   247.83 0.6000 0.6000   159.36 0.2500
  17.66   247.52 0.6000 0.6000   158.73 0.2500
  19.02   247.18 0.6000 0.6000   158.05 0.2500
  20.38   246.81 0.6000 0.6000   157.32 0.2500
  21.76   246.42 0.6000 0.6000   156.53 0.2500
  23.16   246.00 0.6000 0.6000   155.70 0.2500
  24.57   245.55 0.6000 0.6000   154.80 0.2500
  25.99   245.07 0.6000 0.6000   153.85 0.2500
  27.43   244.57 0.6000 0.6000   152.84 0.2500
  28.89   244.04 0.6000 0.6000   151.77 0.2500
  30.37   243.47 0.6000 0.6000   150.64 0.2500
  31.88   242.88 0.6000 0.6000   149.45 0.2500
  33.41   242.25 0.6000 0.6000   148.19 0.2500
  34.96   241.58 0.6000 0.6000   146.87 0.2500
  36.55   240.89 0.6000 0.6000   145.48 0.2500
  38.17   240.16 0.6000 0.6000   144.01 0.2500
  39.83   239.38 0.6000 0.6000   142.47 0.2500
  41.52   238.57 0.6000 0.6000   140.85 0.2500
  43.27   237.72 0.6000 0.6000   139.14 0.2500
  45.06   236.83 0.6000 0.6000   137.35 0.2500
  46.91   235.88 0.6000 0.6000   135.47 0.2500
  48.83   234.89 0.6000 0.6000   133.48 0.2500
  50.83   233.84 0.6000 0.6000   131.38 0.2500
  52.92   232.73 0.6000 0.6000   129.17 0.2500
  55.11   231.56 0.6000 0.6000   126.82 0.2500
  57.43   230.31 0.6000 0.6000   124.33 0.2500
  59.90   228.98 0.6000 0.6000   121.67 0.2500
  62.58   227.55 0.6000 0.6000   118.80 0.2500
  65.52   226.00 0.6000 0.6000   115.69 0.2500
  68.84   224.28 0.6000 0.6000   112.25 0.2500
  72.76   222.31 0.6000 0.6000   108.33 0.2500
  77.83   219.89 0.6000 0.6000   103.48 0.2500
  90.00   215.60 0.6000 0.6000    94.90 0.2500
